Site Name,Report Date,Time Period Ending,Time Interval,0 - 520 cm,521  - 660 cm,661 - 1160 cm,1160+ cm,0 - 10 mph,11 - 15 mph,16 - 20 mph,21 - 25 mph,26 - 30 mph,31 - 35 mph,36 - 40 mph,41 - 45 mph,46 - 50 mph,51 - 55 mph,56 - 60 mph,61 - 70 mph,71 - 80 mph,80+ mph,Avg mph,Total Volume
5509/2,11/01/2018 00:00:00,10:29:00,41,255,20,20,18,,,,,,,,,,,,,,,70,313
5509/2,11/01/2018 00:00:00,10:44:00,42,231,20,27,10,,,,,,,,,,,,,,,69,288
5509/2,11/01/2018 00:00:00,10:59:00,43,213,29,18,14,,,,,,,,,,,,,,,70,274
5509/2,11/01/2018 00:00:00,11:14:00,44,242,24,29,11,,,,,,,,,,,,,,,70,306
5509/2,11/01/2018 00:00:00,11:29:00,45,210,22,16,15,,,,,,,,,,,,,,,68,263
5509/2,11/01/2018 00:00:00,11:44:00,46,212,20,24,15,,,,,,,,,,,,,,,70,271
5509/2,11/01/2018 00:00:00,11:59:00,47,265,27,21,11,,,,,,,,,,,,,,,70,324
5509/2,11/01/2018 00:00:00,12:14:00,48,234,27,17,15,,,,,,,,,,,,,,,71,293
5509/2,11/01/2018 00:00:00,12:29:00,49,268,24,17,16,,,,,,,,,,,,,,,70,325
5509/2,11/01/2018 00:00:00,12:44:00,50,242,22,20,18,,,,,,,,,,,,,,,70,302
5509/2,11/01/2018 00:00:00,12:59:00,51,252,27,21,12,,,,,,,,,,,,,,,71,312
5509/2,11/01/2018 00:00:00,13:14:00,52,230,22,24,14,,,,,,,,,,,,,,,71,290
5509/2,11/01/2018 00:00:00,13:29:00,53,238,20,21,6,,,,,,,,,,,,,,,70,285
5509/2,11/01/2018 00:00:00,13:44:00,54,241,28,21,13,,,,,,,,,,,,,,,69,303
5509/2,11/01/2018 00:00:00,13:59:00,55,252,26,30,14,,,,,,,,,,,,,,,71,322
5509/2,11/01/2018 00:00:00,14:14:00,56,238,26,23,21,,,,,,,,,,,,,,,68,308
5509/2,11/01/2018 00:00:00,14:29:00,57,244,27,25,7,,,,,,,,,,,,,,,70,303
5509/2,11/01/2018 00:00:00,14:44:00,58,267,24,22,11,,,,,,,,,,,,,,,70,324
5509/2,11/01/2018 00:00:00,14:59:00,59,286,25,21,5,,,,,,,,,,,,,,,70,337
5509/2,11/01/2018 00:00:00,15:14:00,60,275,27,19,8,,,,,,,,,,,,,,,71,329
5509/2,11/01/2018 00:00:00,15:29:00,61,305,16,16,14,,,,,,,,,,,,,,,71,351
5509/2,11/01/2018 00:00:00,15:44:00,62,287,20,9,8,,,,,,,,,,,,,,,71,324
5509/2,11/01/2018 00:00:00,15:59:00,63,311,28,20,11,,,,,,,,,,,,,,,72,370
5509/2,11/01/2018 00:00:00,16:14:00,64,330,24,11,11,,,,,,,,,,,,,,,71,376
5509/2,11/01/2018 00:00:00,16:29:00,65,332,26,5,10,,,,,,,,,,,,,,,71,373
5509/2,11/01/2018 00:00:00,16:44:00,66,300,21,10,9,,,,,,,,,,,,,,,71,340
5509/2,11/01/2018 00:00:00,16:59:00,67,349,20,14,6,,,,,,,,,,,,,,,71,389
5509/2,11/01/2018 00:00:00,17:14:00,68,369,21,12,10,,,,,,,,,,,,,,,68,412
5509/2,11/01/2018 00:00:00,17:29:00,69,371,13,9,7,,,,,,,,,,,,,,,69,400
5509/2,11/01/2018 00:00:00,17:44:00,70,296,15,5,4,,,,,,,,,,,,,,,69,320
5509/2,11/01/2018 00:00:00,17:59:00,71,391,9,14,5,,,,,,,,,,,,,,,69,419
5509/2,11/01/2018 00:00:00,18:14:00,72,347,14,4,7,,,,,,,,,,,,,,,69,372
5509/2,11/01/2018 00:00:00,18:29:00,73,284,11,4,9,,,,,,,,,,,,,,,70,308
5509/2,11/01/2018 00:00:00,18:44:00,74,246,6,6,8,,,,,,,,,,,,,,,70,266
5509/2,11/01/2018 00:00:00,18:59:00,75,218,10,2,4,,,,,,,,,,,,,,,69,234
5509/2,11/01/2018 00:00:00,19:14:00,76,214,10,4,3,,,,,,,,,,,,,,,70,231
5509/2,11/01/2018 00:00:00,19:29:00,77,188,6,3,6,,,,,,,,,,,,,,,69,203
5509/2,11/01/2018 00:00:00,19:44:00,78,142,11,3,7,,,,,,,,,,,,,,,70,163
5509/2,11/01/2018 00:00:00,19:59:00,79,149,8,4,8,,,,,,,,,,,,,,,70,169
5509/2,11/01/2018 00:00:00,20:14:00,80,98,3,4,8,,,,,,,,,,,,,,,69,113
5509/2,11/01/2018 00:00:00,20:29:00,81,114,9,2,2,,,,,,,,,,,,,,,71,127
5509/2,11/01/2018 00:00:00,20:44:00,82,101,6,2,1,,,,,,,,,,,,,,,74,110
5509/2,11/01/2018 00:00:00,20:59:00,83,108,3,2,5,,,,,,,,,,,,,,,71,118
5509/2,11/01/2018 00:00:00,21:14:00,84,91,3,3,3,,,,,,,,,,,,,,,71,100
5509/2,11/01/2018 00:00:00,21:29:00,85,105,6,2,10,,,,,,,,,,,,,,,69,123
5509/2,11/01/2018 00:00:00,21:44:00,86,78,3,2,1,,,,,,,,,,,,,,,70,84
5509/2,11/01/2018 00:00:00,21:59:00,87,87,4,4,0,,,,,,,,,,,,,,,71,95
5509/2,11/01/2018 00:00:00,22:14:00,88,85,4,0,1,,,,,,,,,,,,,,,71,90
5509/2,11/01/2018 00:00:00,22:29:00,89,57,9,9,4,,,,,,,,,,,,,,,69,79
5509/2,11/01/2018 00:00:00,22:44:00,90,62,2,0,5,,,,,,,,,,,,,,,73,69
5509/2,11/01/2018 00:00:00,22:59:00,91,33,2,1,4,,,,,,,,,,,,,,,70,40
5509/2,11/01/2018 00:00:00,23:14:00,92,29,3,1,6,,,,,,,,,,,,,,,69,39
5509/2,11/01/2018 00:00:00,23:29:00,93,28,1,1,1,,,,,,,,,,,,,,,73,31
5509/2,11/01/2018 00:00:00,23:44:00,94,20,0,1,1,,,,,,,,,,,,,,,71,22
5509/2,11/01/2018 00:00:00,23:59:00,95,23,2,0,0,,,,,,,,,,,,,,,73,25
5509/2,12/01/2018 00:00:00,00:14:00,0,15,1,2,2,,,,,,,,,,,,,,,68,20
5509/2,12/01/2018 00:00:00,00:29:00,1,10,2,1,1,,,,,,,,,,,,,,,70,14
5509/2,12/01/2018 00:00:00,00:44:00,2,8,2,1,4,,,,,,,,,,,,,,,64,15
5509/2,12/01/2018 00:00:00,00:59:00,3,9,1,1,1,,,,,,,,,,,,,,,71,12
5509/2,12/01/2018 00:00:00,01:14:00,4,6,2,2,4,,,,,,,,,,,,,,,66,14
5509/2,12/01/2018 00:00:00,01:29:00,5,9,1,1,1,,,,,,,,,,,,,,,65,12
5509/2,12/01/2018 00:00:00,01:44:00,6,9,1,1,0,,,,,,,,,,,,,,,70,11
5509/2,12/01/2018 00:00:00,01:59:00,7,6,1,3,2,,,,,,,,,,,,,,,63,12
5509/2,12/01/2018 00:00:00,02:14:00,8,10,1,2,3,,,,,,,,,,,,,,,68,16
5509/2,12/01/2018 00:00:00,02:29:00,9,8,0,0,2,,,,,,,,,,,,,,,69,10
5509/2,12/01/2018 00:00:00,02:44:00,10,14,0,3,2,,,,,,,,,,,,,,,65,19
5509/2,12/01/2018 00:00:00,02:59:00,11,9,3,3,0,,,,,,,,,,,,,,,71,15
5509/2,12/01/2018 00:00:00,03:14:00,12,13,2,0,1,,,,,,,,,,,,,,,74,16
5509/2,12/01/2018 00:00:00,03:29:00,13,17,0,0,3,,,,,,,,,,,,,,,69,20
5509/2,12/01/2018 00:00:00,03:44:00,14,15,2,1,3,,,,,,,,,,,,,,,70,21
5509/2,12/01/2018 00:00:00,03:59:00,15,29,1,1,4,,,,,,,,,,,,,,,68,35
5509/2,12/01/2018 00:00:00,04:14:00,16,12,1,3,3,,,,,,,,,,,,,,,66,19
5509/2,12/01/2018 00:00:00,04:29:00,17,40,8,0,6,,,,,,,,,,,,,,,72,54
5509/2,12/01/2018 00:00:00,04:44:00,18,47,2,4,3,,,,,,,,,,,,,,,70,56
5509/2,12/01/2018 00:00:00,04:59:00,19,63,9,3,8,,,,,,,,,,,,,,,69,83
5509/2,12/01/2018 00:00:00,05:14:00,20,96,16,3,4,,,,,,,,,,,,,,,74,119
5509/2,12/01/2018 00:00:00,05:29:00,21,149,21,5,2,,,,,,,,,,,,,,,73,177
5509/2,12/01/2018 00:00:00,05:44:00,22,254,37,8,9,,,,,,,,,,,,,,,71,308
5509/2,12/01/2018 00:00:00,05:59:00,23,308,63,10,10,,,,,,,,,,,,,,,73,391
5509/2,12/01/2018 00:00:00,06:14:00,24,398,70,15,6,,,,,,,,,,,,,,,72,489
5509/2,12/01/2018 00:00:00,06:29:00,25,512,89,28,8,,,,,,,,,,,,,,,69,637
5509/2,12/01/2018 00:00:00,06:44:00,26,588,72,25,14,,,,,,,,,,,,,,,68,699
5509/2,12/01/2018 00:00:00,06:59:00,27,657,91,20,10,,,,,,,,,,,,,,,62,778
5509/2,12/01/2018 00:00:00,07:14:00,28,727,59,36,10,,,,,,,,,,,,,,,63,832
5509/2,12/01/2018 00:00:00,07:29:00,29,600,76,24,8,,,,,,,,,,,,,,,63,708
5509/2,12/01/2018 00:00:00,07:44:00,30,649,59,17,10,,,,,,,,,,,,,,,54,735
5509/2,12/01/2018 00:00:00,07:59:00,31,696,56,22,24,,,,,,,,,,,,,,,62,798
5509/2,12/01/2018 00:00:00,08:14:00,32,593,53,29,14,,,,,,,,,,,,,,,66,689
5509/2,12/01/2018 00:00:00,08:29:00,33,599,60,33,10,,,,,,,,,,,,,,,67,702
5509/2,12/01/2018 00:00:00,08:44:00,34,439,33,24,11,,,,,,,,,,,,,,,70,507
5509/2,12/01/2018 00:00:00,08:59:00,35,433,42,28,11,,,,,,,,,,,,,,,69,514
5509/2,12/01/2018 00:00:00,09:14:00,36,351,27,31,20,,,,,,,,,,,,,,,69,429
5509/2,12/01/2018 00:00:00,09:29:00,37,338,39,27,14,,,,,,,,,,,,,,,70,418
5509/2,12/01/2018 00:00:00,09:44:00,38,313,32,25,16,,,,,,,,,,,,,,,70,386
5509/2,12/01/2018 00:00:00,09:59:00,39,284,37,26,12,,,,,,,,,,,,,,,70,359
5509/2,12/01/2018 00:00:00,10:14:00,40,311,29,26,16,,,,,,,,,,,,,,,69,382
5509/2,12/01/2018 00:00:00,10:29:00,41,270,31,23,14,,,,,,,,,,,,,,,69,338
5509/2,12/01/2018 00:00:00,10:44:00,42,268,26,25,16,,,,,,,,,,,,,,,69,335
5509/2,12/01/2018 00:00:00,10:59:00,43,279,16,28,21,,,,,,,,,,,,,,,70,344
5509/2,12/01/2018 00:00:00,11:14:00,44,318,31,28,15,,,,,,,,,,,,,,,68,392
5509/2,12/01/2018 00:00:00,11:29:00,45,274,19,14,14,,,,,,,,,,,,,,,70,321
5509/2,12/01/2018 00:00:00,11:44:00,46,258,24,25,13,,,,,,,,,,,,,,,70,320
5509/2,12/01/2018 00:00:00,11:59:00,47,283,23,22,16,,,,,,,,,,,,,,,69,344
5509/2,12/01/2018 00:00:00,12:14:00,48,265,33,22,19,,,,,,,,,,,,,,,69,339
5509/2,12/01/2018 00:00:00,12:29:00,49,281,25,21,10,,,,,,,,,,,,,,,70,337
5509/2,12/01/2018 00:00:00,12:44:00,50,318,26,22,16,,,,,,,,,,,,,,,69,382
5509/2,12/01/2018 00:00:00,12:59:00,51,294,17,24,12,,,,,,,,,,,,,,,70,347
5509/2,12/01/2018 00:00:00,13:14:00,52,333,18,17,15,,,,,,,,,,,,,,,70,383
5509/2,12/01/2018 00:00:00,13:29:00,53,288,21,20,7,,,,,,,,,,,,,,,71,336
5509/2,12/01/2018 00:00:00,13:44:00,54,324,23,22,11,,,,,,,,,,,,,,,70,380
5509/2,12/01/2018 00:00:00,13:59:00,55,302,19,22,13,,,,,,,,,,,,,,,69,356
5509/2,12/01/2018 00:00:00,14:14:00,56,323,29,22,10,,,,,,,,,,,,,,,69,384
5509/2,12/01/2018 00:00:00,14:29:00,57,335,33,27,11,,,,,,,,,,,,,,,70,406
5509/2,12/01/2018 00:00:00,14:44:00,58,334,29,16,9,,,,,,,,,,,,,,,69,388
5509/2,12/01/2018 00:00:00,14:59:00,59,330,24,21,9,,,,,,,,,,,,,,,69,384
5509/2,12/01/2018 00:00:00,15:14:00,60,325,27,19,13,,,,,,,,,,,,,,,70,384
5509/2,12/01/2018 00:00:00,15:29:00,61,343,12,15,8,,,,,,,,,,,,,,,70,378
5509/2,12/01/2018 00:00:00,15:44:00,62,339,29,12,7,,,,,,,,,,,,,,,71,387
5509/2,12/01/2018 00:00:00,15:59:00,63,368,23,6,10,,,,,,,,,,,,,,,70,407
5509/2,12/01/2018 00:00:00,16:14:00,64,404,21,6,9,,,,,,,,,,,,,,,71,440
5509/2,12/01/2018 00:00:00,16:29:00,65,365,17,12,9,,,,,,,,,,,,,,,71,403
5509/2,12/01/2018 00:00:00,16:44:00,66,386,17,9,6,,,,,,,,,,,,,,,69,418
5509/2,12/01/2018 00:00:00,16:59:00,67,349,18,9,7,,,,,,,,,,,,,,,69,383
5509/2,12/01/2018 00:00:00,17:14:00,68,384,14,7,6,,,,,,,,,,,,,,,68,411
5509/2,12/01/2018 00:00:00,17:29:00,69,348,15,12,7,,,,,,,,,,,,,,,69,382
5509/2,12/01/2018 00:00:00,17:44:00,70,331,12,3,7,,,,,,,,,,,,,,,69,353
5509/2,12/01/2018 00:00:00,17:59:00,71,316,7,5,3,,,,,,,,,,,,,,,70,331
5509/2,12/01/2018 00:00:00,18:14:00,72,271,14,3,3,,,,,,,,,,,,,,,70,291
5509/2,12/01/2018 00:00:00,18:29:00,73,265,11,1,2,,,,,,,,,,,,,,,70,279
5509/2,12/01/2018 00:00:00,18:44:00,74,273,11,2,5,,,,,,,,,,,,,,,70,291
5509/2,12/01/2018 00:00:00,18:59:00,75,233,9,5,3,,,,,,,,,,,,,,,71,250
5509/2,12/01/2018 00:00:00,19:14:00,76,201,9,2,6,,,,,,,,,,,,,,,70,218
5509/2,12/01/2018 00:00:00,19:29:00,77,197,4,5,3,,,,,,,,,,,,,,,71,209
5509/2,12/01/2018 00:00:00,19:44:00,78,176,10,3,8,,,,,,,,,,,,,,,71,197
5509/2,12/01/2018 00:00:00,19:59:00,79,173,7,0,7,,,,,,,,,,,,,,,66,187
5509/2,12/01/2018 00:00:00,20:14:00,80,134,5,5,4,,,,,,,,,,,,,,,70,148
5509/2,12/01/2018 00:00:00,20:29:00,81,133,4,0,3,,,,,,,,,,,,,,,70,140
5509/2,12/01/2018 00:00:00,20:44:00,82,94,6,2,5,,,,,,,,,,,,,,,69,107
5509/2,12/01/2018 00:00:00,20:59:00,83,94,4,2,5,,,,,,,,,,,,,,,71,105
5509/2,12/01/2018 00:00:00,21:14:00,84,81,3,2,1,,,,,,,,,,,,,,,70,87
5509/2,12/01/2018 00:00:00,21:29:00,85,86,3,3,1,,,,,,,,,,,,,,,69,93
5509/2,12/01/2018 00:00:00,21:44:00,86,64,2,1,0,,,,,,,,,,,,,,,71,67
5509/2,12/01/2018 00:00:00,21:59:00,87,76,1,2,6,,,,,,,,,,,,,,,69,85
5509/2,12/01/2018 00:00:00,22:14:00,88,57,2,1,1,,,,,,,,,,,,,,,70,61
5509/2,12/01/2018 00:00:00,22:29:00,89,81,8,2,5,,,,,,,,,,,,,,,70,96
5509/2,12/01/2018 00:00:00,22:44:00,90,52,4,4,0,,,,,,,,,,,,,,,69,60
5509/2,12/01/2018 00:00:00,22:59:00,91,65,2,3,1,,,,,,,,,,,,,,,71,71
5509/2,12/01/2018 00:00:00,23:14:00,92,39,6,2,0,,,,,,,,,,,,,,,69,47
5509/2,12/01/2018 00:00:00,23:29:00,93,43,1,1,1,,,,,,,,,,,,,,,73,46
5509/2,12/01/2018 00:00:00,23:44:00,94,32,2,1,4,,,,,,,,,,,,,,,69,39
5509/2,12/01/2018 00:00:00,23:59:00,95,27,3,3,1,,,,,,,,,,,,,,,69,34
5509/2,13/01/2018 00:00:00,00:14:00,0,28,0,2,1,,,,,,,,,,,,,,,69,31
5509/2,13/01/2018 00:00:00,00:29:00,1,10,0,0,1,,,,,,,,,,,,,,,70,11
5509/2,13/01/2018 00:00:00,00:44:00,2,17,3,0,0,,,,,,,,,,,,,,,73,20
5509/2,13/01/2018 00:00:00,00:59:00,3,16,2,2,1,,,,,,,,,,,,,,,73,21
5509/2,13/01/2018 00:00:00,01:14:00,4,12,2,2,2,,,,,,,,,,,,,,,66,18
5509/2,13/01/2018 00:00:00,01:29:00,5,19,4,1,0,,,,,,,,,,,,,,,70,24
5509/2,13/01/2018 00:00:00,01:44:00,6,19,0,0,0,,,,,,,,,,,,,,,74,19
5509/2,13/01/2018 00:00:00,01:59:00,7,16,0,1,1,,,,,,,,,,,,,,,65,18
5509/2,13/01/2018 00:00:00,02:14:00,8,12,0,1,4,,,,,,,,,,,,,,,70,17
5509/2,13/01/2018 00:00:00,02:29:00,9,9,1,0,3,,,,,,,,,,,,,,,67,13
5509/2,13/01/2018 00:00:00,02:44:00,10,8,0,0,0,,,,,,,,,,,,,,,74,8
5509/2,13/01/2018 00:00:00,02:59:00,11,8,0,2,0,,,,,,,,,,,,,,,68,10
5509/2,13/01/2018 00:00:00,03:14:00,12,13,0,0,2,,,,,,,,,,,,,,,67,15
5509/2,13/01/2018 00:00:00,03:29:00,13,17,1,2,5,,,,,,,,,,,,,,,65,25
5509/2,13/01/2018 00:00:00,03:44:00,14,18,4,1,2,,,,,,,,,,,,,,,72,25
5509/2,13/01/2018 00:00:00,03:59:00,15,15,0,0,0,,,,,,,,,,,,,,,73,15
5509/2,13/01/2018 00:00:00,04:14:00,16,17,2,0,2,,,,,,,,,,,,,,,70,21
5509/2,13/01/2018 00:00:00,04:29:00,17,21,3,2,0,,,,,,,,,,,,,,,72,26
5509/2,13/01/2018 00:00:00,04:44:00,18,28,1,0,1,,,,,,,,,,,,,,,73,30
5509/2,13/01/2018 00:00:00,04:59:00,19,35,3,1,4,,,,,,,,,,,,,,,70,43
5509/2,13/01/2018 00:00:00,05:14:00,20,43,6,0,7,,,,,,,,,,,,,,,69,56
5509/2,13/01/2018 00:00:00,05:29:00,21,54,6,4,3,,,,,,,,,,,,,,,71,67
5509/2,13/01/2018 00:00:00,05:44:00,22,79,11,5,4,,,,,,,,,,,,,,,72,99
5509/2,13/01/2018 00:00:00,05:59:00,23,66,11,2,5,,,,,,,,,,,,,,,71,84
5509/2,13/01/2018 00:00:00,06:14:00,24,87,26,8,2,,,,,,,,,,,,,,,73,123
5509/2,13/01/2018 00:00:00,06:29:00,25,124,13,6,6,,,,,,,,,,,,,,,71,149
5509/2,13/01/2018 00:00:00,06:44:00,26,127,19,7,4,,,,,,,,,,,,,,,70,157
5509/2,13/01/2018 00:00:00,06:59:00,27,176,22,4,3,,,,,,,,,,,,,,,72,205
5509/2,13/01/2018 00:00:00,07:14:00,28,182,22,7,7,,,,,,,,,,,,,,,70,218
5509/2,13/01/2018 00:00:00,07:29:00,29,224,18,13,5,,,,,,,,,,,,,,,70,260
5509/2,13/01/2018 00:00:00,07:44:00,30,223,14,6,10,,,,,,,,,,,,,,,71,253
5509/2,13/01/2018 00:00:00,07:59:00,31,256,23,7,7,,,,,,,,,,,,,,,72,293
5509/2,13/01/2018 00:00:00,08:14:00,32,225,14,4,9,,,,,,,,,,,,,,,71,252
5509/2,13/01/2018 00:00:00,08:29:00,33,236,18,4,13,,,,,,,,,,,,,,,73,271
5509/2,13/01/2018 00:00:00,08:44:00,34,283,15,7,10,,,,,,,,,,,,,,,72,315
5509/2,13/01/2018 00:00:00,08:59:00,35,256,17,8,4,,,,,,,,,,,,,,,71,285
5509/2,13/01/2018 00:00:00,09:14:00,36,266,12,5,11,,,,,,,,,,,,,,,72,294
5509/2,13/01/2018 00:00:00,09:29:00,37,294,11,6,8,,,,,,,,,,,,,,,71,319
5509/2,13/01/2018 00:00:00,09:44:00,38,252,21,5,6,,,,,,,,,,,,,,,70,284
5509/2,13/01/2018 00:00:00,09:59:00,39,353,25,9,7,,,,,,,,,,,,,,,72,394
5509/2,13/01/2018 00:00:00,10:14:00,40,342,17,1,2,,,,,,,,,,,,,,,72,362
5509/2,13/01/2018 00:00:00,10:29:00,41,369,9,5,4,,,,,,,,,,,,,,,71,387
5509/2,13/01/2018 00:00:00,10:44:00,42,311,12,9,4,,,,,,,,,,,,,,,72,336
5509/2,13/01/2018 00:00:00,10:59:00,43,367,16,8,2,,,,,,,,,,,,,,,71,393
5509/2,13/01/2018 00:00:00,11:14:00,44,358,12,4,4,,,,,,,,,,,,,,,71,378
5509/2,13/01/2018 00:00:00,11:29:00,45,316,12,9,5,,,,,,,,,,,,,,,72,342
5509/2,13/01/2018 00:00:00,11:44:00,46,370,10,5,9,,,,,,,,,,,,,,,71,394
5509/2,13/01/2018 00:00:00,11:59:00,47,344,12,4,8,,,,,,,,,,,,,,,72,368
5509/2,13/01/2018 00:00:00,12:14:00,48,355,10,8,5,,,,,,,,,,,,,,,72,378
5509/2,13/01/2018 00:00:00,12:29:00,49,320,17,1,5,,,,,,,,,,,,,,,72,343
5509/2,13/01/2018 00:00:00,12:44:00,50,357,11,6,1,,,,,,,,,,,,,,,73,375
5509/2,13/01/2018 00:00:00,12:59:00,51,332,9,6,5,,,,,,,,,,,,,,,73,352
5509/2,13/01/2018 00:00:00,13:14:00,52,321,5,1,3,,,,,,,,,,,,,,,71,330
5509/2,13/01/2018 00:00:00,13:29:00,53,314,13,6,2,,,,,,,,,,,,,,,72,335
5509/2,13/01/2018 00:00:00,13:44:00,54,300,9,6,6,,,,,,,,,,,,,,,71,321
5509/2,13/01/2018 00:00:00,13:59:00,55,332,10,6,7,,,,,,,,,,,,,,,71,355
5509/2,13/01/2018 00:00:00,14:14:00,56,313,6,6,7,,,,,,,,,,,,,,,71,332
5509/2,13/01/2018 00:00:00,14:29:00,57,360,15,5,2,,,,,,,,,,,,,,,72,382
5509/2,13/01/2018 00:00:00,14:44:00,58,306,9,3,1,,,,,,,,,,,,,,,72,319
5509/2,13/01/2018 00:00:00,14:59:00,59,312,10,1,2,,,,,,,,,,,,,,,73,325
5509/2,13/01/2018 00:00:00,15:14:00,60,294,8,5,5,,,,,,,,,,,,,,,72,312
5509/2,13/01/2018 00:00:00,15:29:00,61,314,16,9,3,,,,,,,,,,,,,,,72,342
5509/2,13/01/2018 00:00:00,15:44:00,62,311,13,5,6,,,,,,,,,,,,,,,72,335
5509/2,13/01/2018 00:00:00,15:59:00,63,362,14,6,2,,,,,,,,,,,,,,,71,384
5509/2,13/01/2018 00:00:00,16:14:00,64,366,12,10,3,,,,,,,,,,,,,,,71,391
5509/2,13/01/2018 00:00:00,16:29:00,65,353,8,6,4,,,,,,,,,,,,,,,71,371
5509/2,13/01/2018 00:00:00,16:44:00,66,377,10,5,2,,,,,,,,,,,,,,,70,394
5509/2,13/01/2018 00:00:00,16:59:00,67,366,12,4,3,,,,,,,,,,,,,,,71,385
5509/2,13/01/2018 00:00:00,17:14:00,68,355,5,6,2,,,,,,,,,,,,,,,70,368
5509/2,13/01/2018 00:00:00,17:29:00,69,404,6,6,1,,,,,,,,,,,,,,,69,417
5509/2,13/01/2018 00:00:00,17:44:00,70,386,11,3,3,,,,,,,,,,,,,,,71,403
5509/2,13/01/2018 00:00:00,17:59:00,71,368,4,4,0,,,,,,,,,,,,,,,70,376
5509/2,13/01/2018 00:00:00,18:14:00,72,340,6,1,3,,,,,,,,,,,,,,,70,350
5509/2,13/01/2018 00:00:00,18:29:00,73,314,8,1,2,,,,,,,,,,,,,,,71,325
5509/2,13/01/2018 00:00:00,18:44:00,74,269,3,5,3,,,,,,,,,,,,,,,71,280
5509/2,13/01/2018 00:00:00,18:59:00,75,230,9,1,2,,,,,,,,,,,,,,,72,242
5509/2,13/01/2018 00:00:00,19:14:00,76,201,5,1,3,,,,,,,,,,,,,,,70,210
5509/2,13/01/2018 00:00:00,19:29:00,77,182,5,0,3,,,,,,,,,,,,,,,69,190
5509/2,13/01/2018 00:00:00,19:44:00,78,196,6,1,2,,,,,,,,,,,,,,,70,205
5509/2,13/01/2018 00:00:00,19:59:00,79,172,1,1,4,,,,,,,,,,,,,,,71,178
5509/2,13/01/2018 00:00:00,20:14:00,80,131,2,0,4,,,,,,,,,,,,,,,70,137
5509/2,13/01/2018 00:00:00,20:29:00,81,110,3,2,0,,,,,,,,,,,,,,,71,115
5509/2,13/01/2018 00:00:00,20:44:00,82,107,3,1,1,,,,,,,,,,,,,,,71,112
5509/2,13/01/2018 00:00:00,20:59:00,83,92,3,0,0,,,,,,,,,,,,,,,71,95
5509/2,13/01/2018 00:00:00,21:14:00,84,94,0,3,4,,,,,,,,,,,,,,,70,101
5509/2,13/01/2018 00:00:00,21:29:00,85,87,4,1,4,,,,,,,,,,,,,,,70,96
5509/2,13/01/2018 00:00:00,21:44:00,86,90,2,0,1,,,,,,,,,,,,,,,71,93
5509/2,13/01/2018 00:00:00,21:59:00,87,98,4,2,9,,,,,,,,,,,,,,,68,113
5509/2,13/01/2018 00:00:00,22:14:00,88,88,7,1,4,,,,,,,,,,,,,,,71,100
5509/2,13/01/2018 00:00:00,22:29:00,89,88,6,1,0,,,,,,,,,,,,,,,71,95
5509/2,13/01/2018 00:00:00,22:44:00,90,73,2,1,1,,,,,,,,,,,,,,,72,77
5509/2,13/01/2018 00:00:00,22:59:00,91,71,3,0,1,,,,,,,,,,,,,,,73,75
5509/2,13/01/2018 00:00:00,23:14:00,92,77,1,2,1,,,,,,,,,,,,,,,71,81
5509/2,13/01/2018 00:00:00,23:29:00,93,60,2,0,3,,,,,,,,,,,,,,,69,65
5509/2,13/01/2018 00:00:00,23:44:00,94,54,1,3,2,,,,,,,,,,,,,,,71,60
5509/2,13/01/2018 00:00:00,23:59:00,95,42,1,0,1,,,,,,,,,,,,,,,71,44
5509/2,14/01/2018 00:00:00,00:14:00,0,39,3,2,0,,,,,,,,,,,,,,,69,44
5509/2,14/01/2018 00:00:00,00:29:00,1,32,2,1,2,,,,,,,,,,,,,,,73,37
5509/2,14/01/2018 00:00:00,00:44:00,2,30,3,1,1,,,,,,,,,,,,,,,70,35
5509/2,14/01/2018 00:00:00,00:59:00,3,27,0,0,3,,,,,,,,,,,,,,,70,30
5509/2,14/01/2018 00:00:00,01:14:00,4,26,0,0,0,,,,,,,,,,,,,,,72,26
5509/2,14/01/2018 00:00:00,01:29:00,5,17,1,1,1,,,,,,,,,,,,,,,71,20
5509/2,14/01/2018 00:00:00,01:44:00,6,17,1,2,1,,,,,,,,,,,,,,,68,21
5509/2,14/01/2018 00:00:00,01:59:00,7,21,3,1,0,,,,,,,,,,,,,,,72,25
5509/2,14/01/2018 00:00:00,02:14:00,8,18,1,0,1,,,,,,,,,,,,,,,74,20
5509/2,14/01/2018 00:00:00,02:29:00,9,10,0,0,2,,,,,,,,,,,,,,,67,12
5509/2,14/01/2018 00:00:00,02:44:00,10,14,2,1,0,,,,,,,,,,,,,,,73,17
5509/2,14/01/2018 00:00:00,02:59:00,11,13,2,0,2,,,,,,,,,,,,,,,68,17
5509/2,14/01/2018 00:00:00,03:14:00,12,16,0,1,3,,,,,,,,,,,,,,,67,20
5509/2,14/01/2018 00:00:00,03:29:00,13,17,0,0,3,,,,,,,,,,,,,,,68,20
5509/2,14/01/2018 00:00:00,03:44:00,14,17,2,0,2,,,,,,,,,,,,,,,73,21
5509/2,14/01/2018 00:00:00,03:59:00,15,17,0,0,0,,,,,,,,,,,,,,,70,17
5509/2,14/01/2018 00:00:00,04:14:00,16,13,0,0,1,,,,,,,,,,,,,,,73,14
5509/2,14/01/2018 00:00:00,04:29:00,17,19,0,0,2,,,,,,,,,,,,,,,71,21
