TMU ID, Legacy TMU ID, Site Name
C6E971CACBD1789BE0433CC411ACCCEA,30012772,TMU Site 5509/2 on link A3 northbound within the B2070 junction; GPS Ref: 472818;121004; Northbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2018-01-01,00:14:00,14,8,8,0,0,0,118.36,15,103028901,7
2018-01-01,00:29:00,14,37,34,2,0,1,113.01,15,103028901,7
2018-01-01,00:44:00,14,79,78,1,0,0,115.05,15,103028901,7
2018-01-01,00:59:00,14,81,77,3,1,0,113.52,15,103028901,7
2018-01-01,01:14:00,14,55,53,2,0,0,114.24,15,103028901,7
2018-01-01,01:29:00,14,44,42,0,1,1,111.65,15,103028901,7
2018-01-01,01:44:00,14,50,49,1,0,0,110.81,15,103028901,7
2018-01-01,01:59:00,14,30,28,1,0,1,109.44,15,103028901,7
2018-01-01,02:14:00,14,37,36,1,0,0,110.82,15,103028901,7
2018-01-01,02:29:00,14,26,21,2,3,0,114.36,15,103028901,7
2018-01-01,02:44:00,14,20,18,1,0,1,109.75,15,103028901,7
2018-01-01,02:59:00,14,21,20,0,0,1,117.00,15,103028901,7
2018-01-01,03:14:00,14,14,12,1,0,1,111.17,15,103028901,7
2018-01-01,03:29:00,14,17,17,0,0,0,110.48,15,103028901,7
2018-01-01,03:44:00,14,19,17,0,1,1,110.63,15,103028901,7
2018-01-01,03:59:00,14,17,15,2,0,0,112.69,15,103028901,7
2018-01-01,04:14:00,14,21,20,1,0,0,109.71,15,103028901,7
2018-01-01,04:29:00,14,21,19,1,0,1,115.91,15,103028901,7
2018-01-01,04:44:00,14,17,15,2,0,0,117.97,15,103028901,7
2018-01-01,04:59:00,14,25,23,2,0,0,111.82,15,103028901,7
2018-01-01,05:14:00,14,15,11,2,1,1,111.27,15,103028901,7
2018-01-01,05:29:00,14,27,24,2,0,1,117.93,15,103028901,7
2018-01-01,05:44:00,14,23,23,0,0,0,112.92,15,103028901,7
2018-01-01,05:59:00,14,45,39,2,2,2,109.27,15,103028901,7
2018-01-01,06:14:00,14,34,32,0,0,2,113.33,15,103028901,7
2018-01-01,06:29:00,14,38,35,2,1,0,115.62,15,103028901,7
2018-01-01,06:44:00,14,42,38,1,0,3,114.75,15,103028901,7
2018-01-01,06:59:00,14,55,48,3,3,1,112.98,15,103028901,7
2018-01-01,07:14:00,14,49,45,3,1,0,111.80,15,103028901,7
2018-01-01,07:29:00,14,63,62,0,0,1,118.41,15,103028901,7
2018-01-01,07:44:00,14,57,56,1,0,0,110.65,15,103028901,7
2018-01-01,07:59:00,14,63,57,4,1,1,113.51,15,103028901,7
2018-01-01,08:14:00,14,58,53,3,1,1,115.14,15,103028901,7
2018-01-01,08:29:00,14,65,63,1,0,1,116.90,15,103028901,7
2018-01-01,08:44:00,14,73,70,2,0,1,116.82,15,103028901,7
2018-01-01,08:59:00,14,86,79,3,1,3,117.91,15,103028901,7
2018-01-01,09:14:00,14,93,80,8,3,2,112.78,15,103028901,7
2018-01-01,09:29:00,14,118,113,2,0,3,116.34,15,103028901,7
2018-01-01,09:44:00,14,115,101,7,2,5,113.55,15,103028901,7
2018-01-01,09:59:00,14,148,139,6,1,2,116.39,15,103028901,7
2018-01-01,10:14:00,14,146,136,9,0,1,110.91,15,103028901,7
2018-01-01,10:29:00,14,215,201,11,0,3,114.82,15,103028901,7
2018-01-01,10:44:00,14,185,178,4,0,3,115.76,15,103028901,7
2018-01-01,10:59:00,14,241,235,3,3,0,113.41,15,103028901,7
2018-01-01,11:14:00,14,276,264,9,3,0,115.04,15,103028901,7
2018-01-01,11:29:00,14,320,311,8,0,1,116.79,15,103028901,7
2018-01-01,11:44:00,14,347,334,5,4,4,112.83,15,103028901,7
2018-01-01,11:59:00,14,353,338,6,3,6,113.69,15,103028901,7
2018-01-01,12:14:00,14,377,368,5,2,2,110.70,15,103028901,7
2018-01-01,12:29:00,14,419,408,5,2,4,111.08,15,103028901,7
2018-01-01,12:44:00,14,459,442,11,4,2,114.17,15,103028901,7
2018-01-01,12:59:00,14,418,406,8,2,2,113.64,15,103028901,7
2018-01-01,13:14:00,14,426,421,4,0,1,115.62,15,103028901,7
2018-01-01,13:29:00,14,357,347,5,3,2,117.97,15,103028901,7
2018-01-01,13:44:00,14,391,379,8,2,2,117.15,15,103028901,7
2018-01-01,13:59:00,14,402,396,5,0,1,116.22,15,103028901,7
2018-01-01,14:14:00,14,372,364,6,2,0,116.84,15,103028901,7
2018-01-01,14:29:00,14,377,367,4,2,4,117.14,15,103028901,7
2018-01-01,14:44:00,14,363,357,3,2,1,116.55,15,103028901,7
2018-01-01,14:59:00,14,373,364,3,4,2,117.70,15,103028901,7
2018-01-01,15:14:00,14,394,385,3,5,1,118.13,15,103028901,7
2018-01-01,15:29:00,14,406,395,6,3,2,118.11,15,103028901,7
2018-01-01,15:44:00,14,393,390,2,1,0,118.36,15,103028901,7
2018-01-01,15:59:00,14,459,450,5,2,2,116.64,15,103028901,7
2018-01-01,16:14:00,14,472,464,5,3,0,115.98,15,103028901,7
2018-01-01,16:29:00,14,422,411,6,2,3,118.15,15,103028901,7
2018-01-01,16:44:00,14,470,465,4,0,1,113.38,15,103028901,7
2018-01-01,16:59:00,14,388,380,5,2,1,114.30,15,103028901,7
2018-01-01,17:14:00,14,428,419,7,1,1,112.09,15,103028901,7
2018-01-01,17:29:00,14,321,310,9,2,0,116.12,15,103028901,7
2018-01-01,17:44:00,14,338,332,4,1,1,114.32,15,103028901,7
2018-01-01,17:59:00,14,314,306,2,2,4,114.97,15,103028901,7
2018-01-01,18:14:00,14,254,241,9,2,2,114.87,15,103028901,7
2018-01-01,18:29:00,14,256,242,8,3,3,115.16,15,103028901,7
2018-01-01,18:44:00,14,236,226,2,2,6,115.11,15,103028901,7
2018-01-01,18:59:00,14,214,205,5,2,2,115.06,15,103028901,7
2018-01-01,19:14:00,14,185,178,5,1,1,116.02,15,103028901,7
2018-01-01,19:29:00,14,156,145,5,2,4,115.92,15,103028901,7
2018-01-01,19:44:00,14,168,163,2,1,2,115.13,15,103028901,7
2018-01-01,19:59:00,14,173,168,1,1,3,118.27,15,103028901,7
2018-01-01,20:14:00,14,119,116,3,0,0,114.48,15,103028901,7
2018-01-01,20:29:00,14,119,109,2,4,4,114.92,15,103028901,7
2018-01-01,20:44:00,14,98,93,3,0,2,115.85,15,103028901,7
2018-01-01,20:59:00,14,105,103,1,0,1,115.08,15,103028901,7
2018-01-01,21:14:00,14,116,111,3,1,1,115.50,15,103028901,7
2018-01-01,21:29:00,14,92,89,1,0,2,113.99,15,103028901,7
2018-01-01,21:44:00,14,73,69,2,2,0,117.62,15,103028901,7
2018-01-01,21:59:00,14,75,68,3,0,4,113.61,15,103028901,7
2018-01-01,22:14:00,14,48,46,2,0,0,112.16,15,103028901,7
2018-01-01,22:29:00,14,82,63,5,10,4,113.52,15,103028901,7
2018-01-01,22:44:00,14,40,37,1,2,0,115.28,15,103028901,7
2018-01-01,22:59:00,14,30,24,4,0,2,116.54,15,103028901,7
2018-01-01,23:14:00,14,30,29,0,0,1,110.97,15,103028901,7
2018-01-01,23:29:00,14,29,25,2,0,2,115.02,15,103028901,7
2018-01-01,23:44:00,14,16,14,1,1,0,113.54,15,103028901,7
2018-01-01,23:59:00,14,19,17,0,1,1,109.99,15,103028901,7
2018-01-02,00:14:00,0,11,10,0,1,0,106.95,15,103028901,7
2018-01-02,00:29:00,0,16,9,2,0,5,108.37,15,103028901,7
2018-01-02,00:44:00,0,14,11,1,1,1,108.25,15,103028901,7
2018-01-02,00:59:00,0,10,8,0,0,2,110.55,15,103028901,7
2018-01-02,01:14:00,0,13,12,0,0,1,115.71,15,103028901,7
2018-01-02,01:29:00,0,12,8,1,2,1,101.79,15,103028901,7
2018-01-02,01:44:00,0,10,8,0,1,1,106.60,15,103028901,7
2018-01-02,01:59:00,0,9,7,0,2,0,106.59,15,103028901,7
2018-01-02,02:14:00,0,15,14,1,0,0,107.74,15,103028901,7
2018-01-02,02:29:00,0,8,8,0,0,0,114.75,15,103028901,7
2018-01-02,02:44:00,0,13,13,0,0,0,115.25,15,103028901,7
2018-01-02,02:59:00,0,18,12,2,1,3,106.58,15,103028901,7
2018-01-02,03:14:00,0,15,12,1,1,1,113.76,15,103028901,7
2018-01-02,03:29:00,0,14,12,2,0,0,116.32,15,103028901,7
2018-01-02,03:44:00,0,21,17,2,1,1,108.08,15,103028901,7
2018-01-02,03:59:00,0,33,27,0,2,4,111.18,15,103028901,7
2018-01-02,04:14:00,0,33,24,6,2,1,117.72,15,103028901,7
2018-01-02,04:29:00,0,46,40,4,1,1,116.51,15,103028901,7
2018-01-02,04:44:00,0,43,35,3,4,1,110.59,15,103028901,7
2018-01-02,04:59:00,0,88,80,5,2,1,115.73,15,103028901,7
2018-01-02,05:14:00,0,124,98,16,3,7,115.69,15,103028901,7
2018-01-02,05:29:00,0,184,153,22,4,5,118.00,15,103028901,7
2018-01-02,05:44:00,0,230,203,15,5,7,116.70,15,103028901,7
2018-01-02,05:59:00,0,352,287,51,8,6,117.56,15,103028901,7
2018-01-02,06:14:00,0,432,368,48,7,9,115.52,15,103028901,7
2018-01-02,06:29:00,0,498,418,46,28,6,114.88,15,103028901,7
2018-01-02,06:44:00,0,553,484,51,11,7,113.27,15,103028901,7
2018-01-02,06:59:00,0,581,512,48,14,7,110.35,15,103028901,7
2018-01-02,07:14:00,0,594,530,48,8,8,109.28,15,103028901,7
2018-01-02,07:29:00,0,635,560,47,21,7,108.33,15,103028901,7
2018-01-02,07:44:00,0,586,520,38,20,8,108.39,15,103028901,7
2018-01-02,07:59:00,0,579,504,50,11,14,108.70,15,103028901,7
2018-01-02,08:14:00,0,541,484,30,15,12,110.28,15,103028901,7
2018-01-02,08:29:00,0,460,413,26,11,10,111.82,15,103028901,7
2018-01-02,08:44:00,0,443,383,31,15,14,111.95,15,103028901,7
2018-01-02,08:59:00,0,401,345,29,13,14,113.76,15,103028901,7
2018-01-02,09:14:00,0,323,273,27,12,11,114.35,15,103028901,7
2018-01-02,09:29:00,0,332,277,22,21,12,113.49,15,103028901,7
2018-01-02,09:44:00,0,280,234,22,15,9,111.84,15,103028901,7
2018-01-02,09:59:00,0,352,300,14,22,16,110.93,15,103028901,7
2018-01-02,10:14:00,0,325,273,24,20,8,111.30,15,103028901,7
2018-01-02,10:29:00,0,343,298,17,16,12,109.73,15,103028901,7
2018-01-02,10:44:00,0,396,348,27,12,9,109.50,15,103028901,7
2018-01-02,10:59:00,0,386,336,23,17,10,106.45,15,103028901,7
2018-01-02,11:14:00,0,395,344,18,18,15,103.45,15,103028901,7
2018-01-02,11:29:00,0,339,291,24,16,8,104.32,15,103028901,7
2018-01-02,11:44:00,0,335,294,18,18,5,104.50,15,103028901,7
2018-01-02,11:59:00,0,313,280,14,15,4,107.65,15,103028901,7
2018-01-02,12:14:00,0,356,316,20,8,12,107.18,15,103028901,7
2018-01-02,12:29:00,0,319,276,14,16,13,109.12,15,103028901,7
2018-01-02,12:44:00,0,362,323,13,14,12,106.25,15,103028901,7
2018-01-02,12:59:00,0,347,296,24,17,10,108.38,15,103028901,7
2018-01-02,13:14:00,0,364,322,16,14,12,110.07,15,103028901,7
2018-01-02,13:29:00,0,346,308,20,9,9,110.47,15,103028901,7
2018-01-02,13:44:00,0,330,292,21,11,6,112.58,15,103028901,7
2018-01-02,13:59:00,0,369,318,26,14,11,112.33,15,103028901,7
2018-01-02,14:14:00,0,424,378,24,11,11,111.37,15,103028901,7
2018-01-02,14:29:00,0,365,310,25,20,10,113.23,15,103028901,7
2018-01-02,14:44:00,0,354,325,17,8,4,113.29,15,103028901,7
2018-01-02,14:59:00,0,312,273,21,8,10,113.40,15,103028901,7
2018-01-02,15:14:00,0,334,314,9,7,4,115.40,15,103028901,7
2018-01-02,15:29:00,0,335,305,14,7,9,112.83,15,103028901,7
2018-01-02,15:44:00,0,339,306,16,14,3,115.99,15,103028901,7
2018-01-02,15:59:00,0,355,317,18,14,6,113.49,15,103028901,7
2018-01-02,16:14:00,0,362,334,12,7,9,114.88,15,103028901,7
2018-01-02,16:29:00,0,352,323,17,8,4,113.68,15,103028901,7
2018-01-02,16:44:00,0,359,326,17,9,7,110.70,15,103028901,7
2018-01-02,16:59:00,0,360,333,15,4,8,111.64,15,103028901,7
2018-01-02,17:14:00,0,403,372,17,8,6,111.48,15,103028901,7
2018-01-02,17:29:00,0,369,350,10,4,5,111.67,15,103028901,7
2018-01-02,17:44:00,0,390,371,12,5,2,112.19,15,103028901,7
2018-01-02,17:59:00,0,303,289,9,3,2,112.61,15,103028901,7
2018-01-02,18:14:00,0,291,276,6,4,5,112.50,15,103028901,7
2018-01-02,18:29:00,0,277,258,14,2,3,113.34,15,103028901,7
2018-01-02,18:44:00,0,265,248,7,3,7,113.39,15,103028901,7
2018-01-02,18:59:00,0,195,184,4,2,5,112.94,15,103028901,7
2018-01-02,19:14:00,0,260,242,10,4,4,113.44,15,103028901,7
2018-01-02,19:29:00,0,152,143,5,2,2,115.74,15,103028901,7
2018-01-02,19:44:00,0,140,130,3,2,5,112.51,15,103028901,7
2018-01-02,19:59:00,0,146,133,5,3,5,114.04,15,103028901,7
2018-01-02,20:14:00,0,151,140,7,1,3,113.78,15,103028901,7
2018-01-02,20:29:00,0,134,120,4,3,7,110.07,15,103028901,7
2018-01-02,20:44:00,0,94,86,4,2,2,110.65,15,103028901,7
2018-01-02,20:59:00,0,76,70,3,2,1,109.57,15,103028901,7
2018-01-02,21:14:00,0,108,91,8,5,4,108.17,15,103028901,7
2018-01-02,21:29:00,0,84,73,6,1,4,103.97,15,103028901,7
2018-01-02,21:44:00,0,70,63,2,4,1,110.87,15,103028901,7
2018-01-02,21:59:00,0,102,95,4,2,1,109.25,15,103028901,7
2018-01-02,22:14:00,0,118,108,2,2,6,106.25,15,103028901,7
2018-01-02,22:29:00,0,140,114,8,13,5,107.66,15,103028901,7
2018-01-02,22:44:00,0,120,114,1,2,3,110.40,15,103028901,7
2018-01-02,22:59:00,0,143,134,3,4,2,108.99,15,103028901,7
2018-01-02,23:14:00,0,66,62,2,0,2,107.34,15,103028901,7
2018-01-02,23:29:00,0,34,28,3,1,2,100.72,15,103028901,7
2018-01-02,23:44:00,0,31,27,2,0,2,101.85,15,103028901,7
2018-01-02,23:59:00,0,23,21,2,0,0,109.44,15,103028901,7
2018-01-03,00:14:00,2,25,17,2,2,4,107.79,15,103028901,7
2018-01-03,00:29:00,2,18,12,2,2,2,106.09,15,103028901,7
2018-01-03,00:44:00,2,14,11,2,1,0,111.81,15,103028901,7
2018-01-03,00:59:00,2,18,14,0,0,4,108.16,15,103028901,7
2018-01-03,01:14:00,2,16,14,1,1,0,111.70,15,103028901,7
2018-01-03,01:29:00,2,15,10,3,2,0,109.00,15,103028901,7
2018-01-03,01:44:00,2,7,5,0,1,1,106.72,15,103028901,7
2018-01-03,01:59:00,2,19,10,5,1,3,106.33,15,103028901,7
2018-01-03,02:14:00,2,11,9,0,1,1,105.25,15,103028901,7
2018-01-03,02:29:00,2,9,4,2,2,1,102.34,15,103028901,7
2018-01-03,02:44:00,2,17,11,0,2,4,106.07,15,103028901,7
2018-01-03,02:59:00,2,11,7,2,1,1,113.05,15,103028901,7
2018-01-03,03:14:00,2,22,19,1,2,0,109.47,15,103028901,7
2018-01-03,03:29:00,2,14,11,0,0,3,105.20,15,103028901,7
2018-01-03,03:44:00,2,21,14,2,0,5,101.59,15,103028901,7
2018-01-03,03:59:00,2,31,28,1,1,1,106.26,15,103028901,7
2018-01-03,04:14:00,2,36,26,5,2,3,110.34,15,103028901,7
2018-01-03,04:29:00,2,44,32,2,2,8,109.98,15,103028901,7
2018-01-03,04:44:00,2,50,44,1,3,2,109.49,15,103028901,7
2018-01-03,04:59:00,2,77,65,5,2,5,115.39,15,103028901,7
2018-01-03,05:14:00,2,125,101,12,4,8,112.68,15,103028901,7
2018-01-03,05:29:00,2,189,159,16,7,7,115.71,15,103028901,7
2018-01-03,05:44:00,2,249,200,35,10,4,117.48,15,103028901,7
2018-01-03,05:59:00,2,349,299,44,3,3,116.35,15,103028901,7
2018-01-03,06:14:00,2,414,351,50,7,6,115.83,15,103028901,7
2018-01-03,06:29:00,2,539,452,56,19,12,108.75,15,103028901,7
2018-01-03,06:44:00,2,640,535,66,29,10,107.77,15,103028901,7
2018-01-03,06:59:00,2,677,590,59,21,7,106.40,15,103028901,7
2018-01-03,07:14:00,2,826,726,71,17,12,99.41,15,103028901,7
2018-01-03,07:29:00,2,709,617,53,31,8,105.28,15,103028901,7
2018-01-03,07:44:00,2,691,602,49,26,14,104.13,15,103028901,7
2018-01-03,07:59:00,2,620,540,42,23,15,107.74,15,103028901,7
2018-01-03,08:14:00,2,632,554,48,16,14,108.30,15,103028901,7
2018-01-03,08:29:00,2,620,528,42,32,18,107.38,15,103028901,7
2018-01-03,08:44:00,2,523,449,33,33,8,109.97,15,103028901,7
2018-01-03,08:59:00,2,476,406,28,27,15,112.34,15,103028901,7
2018-01-03,09:14:00,2,364,291,22,29,22,111.92,15,103028901,7
2018-01-03,09:29:00,2,368,309,30,15,14,112.79,15,103028901,7
2018-01-03,09:44:00,2,345,277,32,23,13,112.57,15,103028901,7
2018-01-03,09:59:00,2,368,306,29,14,19,113.36,15,103028901,7
2018-01-03,10:14:00,2,304,243,28,21,12,113.35,15,103028901,7
2018-01-03,10:29:00,2,291,244,18,18,11,113.48,15,103028901,7
2018-01-03,10:44:00,2,304,252,19,17,16,113.00,15,103028901,7
2018-01-03,10:59:00,2,306,248,24,19,15,112.56,15,103028901,7
2018-01-03,11:14:00,2,309,266,15,20,8,115.16,15,103028901,7
2018-01-03,11:29:00,2,295,241,26,17,11,113.79,15,103028901,7
2018-01-03,11:44:00,2,272,224,23,19,6,113.20,15,103028901,7
2018-01-03,11:59:00,2,289,237,22,13,17,114.20,15,103028901,7
2018-01-03,12:14:00,2,285,236,17,16,16,112.61,15,103028901,7
2018-01-03,12:29:00,2,292,238,20,23,11,112.40,15,103028901,7
2018-01-03,12:44:00,2,280,234,20,15,11,114.47,15,103028901,7
2018-01-03,12:59:00,2,288,237,19,23,9,114.10,15,103028901,7
2018-01-03,13:14:00,2,304,264,12,20,8,114.88,15,103028901,7
2018-01-03,13:29:00,2,288,245,20,18,5,112.20,15,103028901,7
2018-01-03,13:44:00,2,296,253,24,9,10,113.65,15,103028901,7
2018-01-03,13:59:00,2,309,266,19,17,7,114.99,15,103028901,7
2018-01-03,14:14:00,2,336,288,14,25,9,112.98,15,103028901,7
2018-01-03,14:29:00,2,308,252,23,23,10,113.69,15,103028901,7
2018-01-03,14:44:00,2,285,250,18,11,6,112.51,15,103028901,7
2018-01-03,14:59:00,2,294,257,21,8,8,112.82,15,103028901,7
2018-01-03,15:14:00,2,365,315,25,12,13,114.11,15,103028901,7
2018-01-03,15:29:00,2,357,308,18,16,15,112.56,15,103028901,7
2018-01-03,15:44:00,2,364,313,24,13,14,113.16,15,103028901,7
2018-01-03,15:59:00,2,355,322,14,8,11,114.39,15,103028901,7
2018-01-03,16:14:00,2,331,289,19,10,13,114.49,15,103028901,7
2018-01-03,16:29:00,2,354,322,19,7,6,114.71,15,103028901,7
2018-01-03,16:44:00,2,379,344,18,13,4,113.65,15,103028901,7
2018-01-03,16:59:00,2,355,325,17,8,5,112.74,15,103028901,7
2018-01-03,17:14:00,2,364,321,23,9,11,112.14,15,103028901,7
2018-01-03,17:29:00,2,377,356,13,4,4,112.54,15,103028901,7
2018-01-03,17:44:00,2,334,308,12,4,10,112.98,15,103028901,7
2018-01-03,17:59:00,2,318,305,5,5,3,114.04,15,103028901,7
2018-01-03,18:14:00,2,317,298,7,4,8,113.49,15,103028901,7
2018-01-03,18:29:00,2,267,254,6,3,4,113.12,15,103028901,7
2018-01-03,18:44:00,2,224,212,6,2,4,116.34,15,103028901,7
2018-01-03,18:59:00,2,204,192,9,0,3,115.94,15,103028901,7
2018-01-03,19:14:00,2,179,169,6,0,4,115.71,15,103028901,7
2018-01-03,19:29:00,2,182,167,7,1,7,116.79,15,103028901,7
2018-01-03,19:44:00,2,150,138,9,0,3,116.22,15,103028901,7
2018-01-03,19:59:00,2,128,110,9,4,5,111.99,15,103028901,7
2018-01-03,20:14:00,2,96,90,2,1,3,116.22,15,103028901,7
2018-01-03,20:29:00,2,133,116,7,2,8,113.32,15,103028901,7
2018-01-03,20:44:00,2,92,81,3,5,3,115.16,15,103028901,7
2018-01-03,20:59:00,2,91,80,5,2,4,115.11,15,103028901,7
2018-01-03,21:14:00,2,99,94,0,1,4,114.64,15,103028901,7
2018-01-03,21:29:00,2,87,82,2,0,3,114.60,15,103028901,7
2018-01-03,21:44:00,2,88,82,2,3,1,116.71,15,103028901,7
2018-01-03,21:59:00,2,78,71,2,3,2,114.03,15,103028901,7
2018-01-03,22:14:00,2,90,77,9,2,2,115.50,15,103028901,7
2018-01-03,22:29:00,2,108,85,9,11,3,115.18,15,103028901,7
2018-01-03,22:44:00,2,86,80,4,2,0,117.17,15,103028901,7
2018-01-03,22:59:00,2,78,64,4,3,7,115.88,15,103028901,7
2018-01-03,23:14:00,2,72,62,4,2,4,116.41,15,103028901,7
2018-01-03,23:29:00,2,56,42,3,2,9,110.52,15,103028901,7
2018-01-03,23:44:00,2,25,22,1,0,2,117.02,15,103028901,7
2018-01-03,23:59:00,2,15,11,0,0,4,111.67,15,103028901,7
2018-01-04,00:14:00,3,18,12,2,1,3,108.56,15,103028901,7
2018-01-04,00:29:00,3,22,14,3,3,2,109.26,15,103028901,7
2018-01-04,00:44:00,3,14,8,5,1,0,110.48,15,103028901,7
2018-01-04,00:59:00,3,15,12,1,2,0,112.36,15,103028901,7
2018-01-04,01:14:00,3,5,5,0,0,0,123.96,15,103028901,7
2018-01-04,01:29:00,3,15,11,0,4,0,116.05,15,103028901,7
2018-01-04,01:44:00,3,11,10,0,1,0,109.08,15,103028901,7
2018-01-04,01:59:00,3,13,10,1,1,1,108.44,15,103028901,7
2018-01-04,02:14:00,3,17,10,1,3,3,112.31,15,103028901,7
2018-01-04,02:29:00,3,15,13,0,1,1,108.31,15,103028901,7
2018-01-04,02:44:00,3,12,8,2,1,1,108.57,15,103028901,7
2018-01-04,02:59:00,3,13,6,2,0,5,103.55,15,103028901,7
2018-01-04,03:14:00,3,14,11,1,2,0,114.44,15,103028901,7
2018-01-04,03:29:00,3,21,17,0,1,3,108.91,15,103028901,7
2018-01-04,03:44:00,3,11,8,0,2,1,113.45,15,103028901,7
2018-01-04,03:59:00,3,23,17,2,0,4,106.46,15,103028901,7
2018-01-04,04:14:00,3,32,23,2,3,4,108.96,15,103028901,7
2018-01-04,04:29:00,3,37,29,3,2,3,107.22,15,103028901,7
2018-01-04,04:44:00,3,65,47,8,7,3,106.44,15,103028901,7
2018-01-04,04:59:00,3,77,65,7,1,4,109.24,15,103028901,7
2018-01-04,05:14:00,3,115,95,10,4,6,110.73,15,103028901,7
2018-01-04,05:29:00,3,211,165,25,6,15,111.20,15,103028901,7
2018-01-04,05:44:00,3,271,226,35,5,5,110.50,15,103028901,7
2018-01-04,05:59:00,3,389,332,43,10,4,108.99,15,103028901,7
2018-01-04,06:14:00,3,458,391,55,12,0,108.18,15,103028901,7
2018-01-04,06:29:00,3,613,509,67,29,8,101.96,15,103028901,7
2018-01-04,06:44:00,3,564,485,59,15,5,104.54,15,103028901,7
2018-01-04,06:59:00,3,693,616,51,17,9,101.40,15,103028901,7
2018-01-04,07:14:00,3,703,622,56,16,9,103.33,15,103028901,7
2018-01-04,07:29:00,3,801,681,66,33,21,94.64,15,103028901,7
2018-01-04,07:44:00,3,768,668,55,27,18,99.16,15,103028901,7
2018-01-04,07:59:00,3,716,624,55,18,19,102.17,15,103028901,7
2018-01-04,08:14:00,3,667,596,39,12,20,101.58,15,103028901,7
2018-01-04,08:29:00,3,755,666,45,21,23,102.56,15,103028901,7
2018-01-04,08:44:00,3,605,529,35,24,17,107.70,15,103028901,7
2018-01-04,08:59:00,3,500,435,31,26,8,112.97,15,103028901,7
2018-01-04,09:14:00,3,390,320,34,13,23,112.55,15,103028901,7
2018-01-04,09:29:00,3,402,335,36,20,11,113.74,15,103028901,7
2018-01-04,09:44:00,3,336,276,24,27,9,112.96,15,103028901,7
2018-01-04,09:59:00,3,266,229,14,15,8,111.76,15,103028901,7
2018-01-04,10:14:00,3,388,313,31,24,20,112.58,15,103028901,7
2018-01-04,10:29:00,3,271,213,20,25,13,112.85,15,103028901,7
2018-01-04,10:44:00,3,309,248,29,15,17,112.40,15,103028901,7
2018-01-04,10:59:00,3,301,243,22,24,12,112.27,15,103028901,7
2018-01-04,11:14:00,3,270,224,20,11,15,112.80,15,103028901,7
2018-01-04,11:29:00,3,260,206,20,25,9,114.80,15,103028901,7
2018-01-04,11:44:00,3,308,257,19,21,11,113.62,15,103028901,7
2018-01-04,11:59:00,3,302,247,30,16,9,113.92,15,103028901,7
2018-01-04,12:14:00,3,281,225,22,20,14,113.50,15,103028901,7
2018-01-04,12:29:00,3,295,241,22,17,15,113.67,15,103028901,7
2018-01-04,12:44:00,3,289,229,26,28,6,112.95,15,103028901,7
2018-01-04,12:59:00,3,283,228,20,21,14,111.66,15,103028901,7
2018-01-04,13:14:00,3,288,245,18,21,4,112.99,15,103028901,7
2018-01-04,13:29:00,3,286,230,26,20,10,109.88,15,103028901,7
2018-01-04,13:44:00,3,289,250,15,14,10,111.21,15,103028901,7
2018-01-04,13:59:00,3,273,221,24,16,12,112.62,15,103028901,7
2018-01-04,14:14:00,3,290,231,31,16,12,111.61,15,103028901,7
2018-01-04,14:29:00,3,342,288,24,28,2,113.54,15,103028901,7
2018-01-04,14:44:00,3,321,278,14,24,5,112.40,15,103028901,7
2018-01-04,14:59:00,3,320,277,20,16,7,113.69,15,103028901,7
2018-01-04,15:14:00,3,314,261,24,20,9,112.83,15,103028901,7
2018-01-04,15:29:00,3,345,297,23,12,13,113.35,15,103028901,7
2018-01-04,15:44:00,3,336,297,21,11,7,113.92,15,103028901,7
2018-01-04,15:59:00,3,334,274,26,17,17,113.88,15,103028901,7
2018-01-04,16:14:00,3,328,285,14,14,15,113.34,15,103028901,7
2018-01-04,16:29:00,3,359,321,20,10,8,115.07,15,103028901,7
2018-01-04,16:44:00,3,360,328,14,11,7,112.70,15,103028901,7
2018-01-04,16:59:00,3,364,327,22,8,7,114.13,15,103028901,7
2018-01-04,17:14:00,3,369,346,13,6,4,113.27,15,103028901,7
2018-01-04,17:29:00,3,376,350,13,6,7,113.26,15,103028901,7
2018-01-04,17:44:00,3,394,359,20,10,5,111.68,15,103028901,7
2018-01-04,17:59:00,3,347,325,14,4,4,113.05,15,103028901,7
2018-01-04,18:14:00,3,304,287,6,2,9,113.49,15,103028901,7
2018-01-04,18:29:00,3,299,285,8,1,5,113.85,15,103028901,7
2018-01-04,18:44:00,3,263,246,6,4,7,114.42,15,103028901,7
2018-01-04,18:59:00,3,191,181,5,2,3,114.15,15,103028901,7
2018-01-04,19:14:00,3,183,166,10,2,5,113.20,15,103028901,7
2018-01-04,19:29:00,3,164,155,1,3,5,115.31,15,103028901,7
2018-01-04,19:44:00,3,136,119,9,5,3,114.65,15,103028901,7
2018-01-04,19:59:00,3,140,133,2,1,4,114.89,15,103028901,7
2018-01-04,20:14:00,3,110,103,2,1,4,114.95,15,103028901,7
2018-01-04,20:29:00,3,109,98,6,1,4,116.70,15,103028901,7
2018-01-04,20:44:00,3,93,84,4,1,4,115.15,15,103028901,7
2018-01-04,20:59:00,3,78,69,2,4,3,112.31,15,103028901,7
