Timestamp,TMUSite5509-2 - Total Carriageway Flow,TMUSite5509-2 - Speed Value
2018-01-23 22:14:00,98,116.2
2018-01-23 22:29:00,94,111.8
2018-01-23 22:44:00,86,113.78
2018-01-23 22:59:00,56,113.2
2018-01-23 23:14:00,35,111.14
2018-01-23 23:29:00,37,113.34
2018-01-23 23:44:00,22,114.05
2018-01-23 23:59:00,21,105.29
2018-01-24 00:14:00,19,112.69
2018-01-24 00:29:00,9,106.92
2018-01-24 00:44:00,13,106.0
2018-01-24 00:59:00,13,122.02
2018-01-24 01:14:00,10,111.95
2018-01-24 01:29:00,14,107.22
2018-01-24 01:44:00,15,105.77
2018-01-24 01:59:00,12,103.9
2018-01-24 02:14:00,15,108.81
2018-01-24 02:29:00,8,110.13
2018-01-24 02:44:00,12,107.76
2018-01-24 02:59:00,12,111.49
2018-01-24 03:14:00,6,111.44
2018-01-24 03:29:00,17,109.07
2018-01-24 03:44:00,23,112.73
2018-01-24 03:59:00,37,109.91
2018-01-24 04:14:00,43,109.39
2018-01-24 04:29:00,49,115.61
2018-01-24 04:44:00,53,109.88
2018-01-24 04:59:00,98,110.43
2018-01-24 05:14:00,138,113.77
2018-01-24 05:29:00,216,116.14
2018-01-24 05:44:00,372,113.14
2018-01-24 05:59:00,435,111.68
2018-01-24 06:14:00,584,108.13
2018-01-24 06:29:00,686,99.36
2018-01-24 06:44:00,780,97.21
2018-01-24 06:59:00,831,91.87
2018-01-24 07:14:00,852,91.98
2018-01-24 07:29:00,798,95.4
2018-01-24 07:44:00,835,96.21
2018-01-24 07:59:00,801,95.34
2018-01-24 08:14:00,754,93.28
2018-01-24 08:29:00,616,36.52
2018-01-24 08:44:00,644,52.62
2018-01-24 08:59:00,623,102.48
2018-01-24 09:14:00,543,105.45
2018-01-24 09:29:00,467,110.88
2018-01-24 09:44:00,468,109.88
2018-01-24 09:59:00,371,111.64
2018-01-24 10:14:00,333,110.94
2018-01-24 10:29:00,356,109.19
2018-01-24 10:44:00,285,110.59
2018-01-24 10:59:00,305,111.91
2018-01-24 11:14:00,312,109.32
2018-01-24 11:29:00,326,109.8
2018-01-24 11:44:00,312,109.01
2018-01-24 11:59:00,342,108.44
2018-01-24 12:14:00,259,112.41
2018-01-24 12:29:00,258,110.14
2018-01-24 12:44:00,291,108.04
2018-01-24 12:59:00,295,109.13
2018-01-24 13:14:00,310,106.36
2018-01-24 13:29:00,323,108.54
2018-01-24 13:44:00,335,110.02
2018-01-24 13:59:00,299,109.24
2018-01-24 14:14:00,357,108.56
2018-01-24 14:29:00,315,110.71
2018-01-24 14:44:00,344,107.4
2018-01-24 14:59:00,298,107.21
2018-01-24 15:14:00,339,108.71
2018-01-24 15:29:00,365,108.25
2018-01-24 15:44:00,345,108.05
2018-01-24 15:59:00,363,106.93
2018-01-24 16:14:00,388,109.34
2018-01-24 16:29:00,351,109.95
2018-01-24 16:44:00,400,107.5
2018-01-24 16:59:00,379,109.15
2018-01-24 17:14:00,344,109.07
2018-01-24 17:29:00,349,108.89
2018-01-24 17:44:00,403,109.07
2018-01-24 17:59:00,404,109.57
2018-01-24 18:14:00,367,111.89
2018-01-24 18:29:00,319,113.2
2018-01-24 18:44:00,244,115.03
2018-01-24 18:59:00,243,111.46
2018-01-24 19:14:00,203,110.83
2018-01-24 19:29:00,203,110.5
2018-01-24 19:44:00,186,109.73
2018-01-24 19:59:00,136,113.03
2018-01-24 20:14:00,127,109.94
2018-01-24 20:29:00,111,103.63
2018-01-24 20:44:00,115,107.8
2018-01-24 20:59:00,110,108.6
2018-01-24 21:14:00,112,111.07
2018-01-24 21:29:00,97,110.07
2018-01-24 21:44:00,111,113.84
2018-01-24 21:59:00,121,115.84
2018-01-24 22:14:00,84,110.84
2018-01-24 22:29:00,102,109.48
2018-01-24 22:44:00,68,113.68
2018-01-24 22:59:00,52,112.17
2018-01-24 23:14:00,48,114.02
2018-01-24 23:29:00,28,108.87
2018-01-24 23:44:00,28,107.87
2018-01-24 23:59:00,26,113.01
2018-01-25 00:14:00,16,104.21
2018-01-25 00:29:00,17,107.99
2018-01-25 00:44:00,15,117.14
2018-01-25 00:59:00,7,109.4
2018-01-25 01:14:00,12,108.55
2018-01-25 01:29:00,9,100.44
2018-01-25 01:44:00,8,112.53
2018-01-25 01:59:00,22,112.1
2018-01-25 02:14:00,12,102.01
2018-01-25 02:29:00,9,102.27
2018-01-25 02:44:00,8,117.3
2018-01-25 02:59:00,15,103.26
2018-01-25 03:14:00,12,115.52
2018-01-25 03:29:00,21,108.97
2018-01-25 03:44:00,23,113.36
2018-01-25 03:59:00,31,112.14
2018-01-25 04:14:00,38,109.72
2018-01-25 04:29:00,56,111.63
2018-01-25 04:44:00,48,116.93
2018-01-25 04:59:00,93,114.53
2018-01-25 05:14:00,147,114.93
2018-01-25 05:29:00,229,117.18
2018-01-25 05:44:00,330,114.41
2018-01-25 05:59:00,466,115.66
2018-01-25 06:14:00,569,113.41
2018-01-25 06:29:00,739,106.62
2018-01-25 06:44:00,816,99.7
2018-01-25 06:59:00,868,99.39
2018-01-25 07:14:00,935,98.39
2018-01-25 07:29:00,832,99.9
2018-01-25 07:44:00,893,98.26
2018-01-25 07:59:00,849,101.85
2018-01-25 08:14:00,777,105.12
2018-01-25 08:29:00,733,105.85
2018-01-25 08:44:00,651,110.13
2018-01-25 08:59:00,556,111.52
2018-01-25 09:14:00,531,110.32
2018-01-25 09:29:00,513,111.05
2018-01-25 09:44:00,444,111.0
2018-01-25 09:59:00,423,111.09
2018-01-25 10:14:00,377,111.16
2018-01-25 10:29:00,369,111.51
2018-01-25 10:44:00,330,112.06
2018-01-25 10:59:00,359,111.57
2018-01-25 11:14:00,331,113.24
2018-01-25 11:29:00,315,113.65
2018-01-25 11:44:00,299,112.04
2018-01-25 11:59:00,263,111.77
2018-01-25 12:14:00,295,114.1
2018-01-25 12:29:00,308,112.47
2018-01-25 12:44:00,325,114.09
2018-01-25 12:59:00,345,112.36
2018-01-25 13:14:00,323,113.78
2018-01-25 13:29:00,341,114.16
2018-01-25 13:44:00,314,114.5
2018-01-25 13:59:00,346,113.91
2018-01-25 14:14:00,363,112.21
2018-01-25 14:29:00,360,113.8
2018-01-25 14:44:00,329,112.71
2018-01-25 14:59:00,353,112.28
2018-01-25 15:14:00,357,114.29
2018-01-25 15:29:00,389,113.34
2018-01-25 15:44:00,355,116.5
2018-01-25 15:59:00,352,115.01
2018-01-25 16:14:00,410,114.17
2018-01-25 16:29:00,405,115.16
2018-01-25 16:44:00,402,114.51
2018-01-25 16:59:00,372,113.21
2018-01-25 17:14:00,376,113.68
2018-01-25 17:29:00,394,111.25
2018-01-25 17:44:00,386,112.42
2018-01-25 17:59:00,367,111.76
2018-01-25 18:14:00,337,114.47
2018-01-25 18:29:00,433,113.0
2018-01-25 18:44:00,340,113.61
2018-01-25 18:59:00,289,113.52
2018-01-25 19:14:00,245,113.8
2018-01-25 19:29:00,189,114.33
2018-01-25 19:44:00,205,111.93
2018-01-25 19:59:00,156,114.84
2018-01-25 20:14:00,141,112.24
2018-01-25 20:29:00,144,113.33
2018-01-25 20:44:00,122,114.65
2018-01-25 20:59:00,100,111.63
2018-01-25 21:14:00,113,114.35
2018-01-25 21:29:00,95,112.05
2018-01-25 21:44:00,130,111.4
2018-01-25 21:59:00,116,114.93
2018-01-25 22:14:00,99,111.85
2018-01-25 22:29:00,94,109.52
2018-01-25 22:44:00,85,113.1
2018-01-25 22:59:00,56,119.88
2018-01-25 23:14:00,43,110.77
2018-01-25 23:29:00,33,110.67
2018-01-25 23:44:00,45,109.95
2018-01-25 23:59:00,22,109.04
2018-01-26 00:14:00,33,116.76
2018-01-26 00:29:00,19,108.53
2018-01-26 00:44:00,13,107.82
2018-01-26 00:59:00,20,107.53
2018-01-26 01:14:00,16,108.04
2018-01-26 01:29:00,13,109.72
2018-01-26 01:44:00,13,104.38
2018-01-26 01:59:00,22,110.15
2018-01-26 02:14:00,18,108.14
2018-01-26 02:29:00,11,114.98
2018-01-26 02:44:00,16,110.78
2018-01-26 02:59:00,19,104.87
2018-01-26 03:14:00,18,115.78
2018-01-26 03:29:00,19,110.43
2018-01-26 03:44:00,27,114.09
2018-01-26 03:59:00,32,109.8
2018-01-26 04:14:00,32,111.37
2018-01-26 04:29:00,48,117.06
2018-01-26 04:44:00,36,114.32
2018-01-26 04:59:00,84,115.77
2018-01-26 05:14:00,108,115.42
2018-01-26 05:29:00,174,116.77
2018-01-26 05:44:00,294,116.36
2018-01-26 05:59:00,370,117.1
2018-01-26 06:14:00,467,115.74
2018-01-26 06:29:00,609,111.23
2018-01-26 06:44:00,732,103.92
2018-01-26 06:59:00,801,102.54
2018-01-26 07:14:00,797,101.63
2018-01-26 07:29:00,815,100.51
2018-01-26 07:44:00,787,105.66
2018-01-26 07:59:00,745,108.26
2018-01-26 08:14:00,709,107.51
2018-01-26 08:29:00,698,104.29
2018-01-26 08:44:00,624,103.43
2018-01-26 08:59:00,534,108.03
2018-01-26 09:14:00,518,108.16
2018-01-26 09:29:00,430,112.53
2018-01-26 09:44:00,410,114.22
2018-01-26 09:59:00,401,113.02
2018-01-26 10:14:00,403,113.5
2018-01-26 10:29:00,361,114.37
2018-01-26 10:44:00,333,111.47
2018-01-26 10:59:00,347,112.49
2018-01-26 11:14:00,365,111.81
2018-01-26 11:29:00,320,113.11
2018-01-26 11:44:00,348,113.65
2018-01-26 11:59:00,341,113.32
2018-01-26 12:14:00,371,114.11
2018-01-26 12:29:00,375,114.24
2018-01-26 12:44:00,400,111.15
2018-01-26 12:59:00,335,112.75
2018-01-26 13:14:00,347,113.92
2018-01-26 13:29:00,354,115.49
2018-01-26 13:44:00,367,114.81
2018-01-26 13:59:00,411,114.22
2018-01-26 14:14:00,430,115.47
2018-01-26 14:29:00,456,114.47
2018-01-26 14:44:00,398,115.78
2018-01-26 14:59:00,424,113.63
2018-01-26 15:14:00,408,115.23
2018-01-26 15:29:00,408,114.94
2018-01-26 15:44:00,386,115.94
2018-01-26 15:59:00,465,115.5
2018-01-26 16:14:00,480,114.79
2018-01-26 16:29:00,434,115.03
2018-01-26 16:44:00,417,116.16
2018-01-26 16:59:00,455,115.33
2018-01-26 17:14:00,418,112.81
2018-01-26 17:29:00,367,113.91
2018-01-26 17:44:00,384,113.37
2018-01-26 17:59:00,336,113.26
2018-01-26 18:14:00,325,114.9
2018-01-26 18:29:00,319,114.47
2018-01-26 18:44:00,296,115.11
2018-01-26 18:59:00,267,115.01
2018-01-26 19:14:00,262,116.14
2018-01-26 19:29:00,268,113.73
2018-01-26 19:44:00,190,116.16
2018-01-26 19:59:00,208,115.11
2018-01-26 20:14:00,186,112.94
2018-01-26 20:29:00,128,116.17
2018-01-26 20:44:00,149,114.17
2018-01-26 20:59:00,122,114.08
2018-01-26 21:14:00,108,111.43
2018-01-26 21:29:00,103,115.96
2018-01-26 21:44:00,124,116.36
2018-01-26 21:59:00,110,114.23
2018-01-26 22:14:00,98,116.52
2018-01-26 22:29:00,81,116.22
2018-01-26 22:44:00,77,113.27
2018-01-26 22:59:00,70,113.55
2018-01-26 23:14:00,69,116.95
2018-01-26 23:29:00,66,115.82
2018-01-26 23:44:00,66,117.73
2018-01-26 23:59:00,33,109.7
2018-01-27 00:14:00,33,111.15
2018-01-27 00:29:00,45,117.51
2018-01-27 00:44:00,24,111.37
2018-01-27 00:59:00,26,115.71
2018-01-27 01:14:00,11,121.23
2018-01-27 01:29:00,14,117.69
2018-01-27 01:44:00,17,115.49
2018-01-27 01:59:00,12,111.3
2018-01-27 02:14:00,14,106.63
2018-01-27 02:29:00,20,121.8
2018-01-27 02:44:00,21,108.06
2018-01-27 02:59:00,14,120.78
2018-01-27 03:14:00,21,117.8
2018-01-27 03:29:00,12,113.73
2018-01-27 03:44:00,20,111.42
2018-01-27 03:59:00,18,117.93
2018-01-27 04:14:00,36,114.55
2018-01-27 04:29:00,23,109.38
2018-01-27 04:44:00,32,114.8
2018-01-27 04:59:00,42,118.98
2018-01-27 05:14:00,64,114.96
2018-01-27 05:29:00,67,114.88
2018-01-27 05:44:00,92,114.6
2018-01-27 05:59:00,106,118.42
2018-01-27 06:14:00,139,118.92
2018-01-27 06:29:00,152,116.96
2018-01-27 06:44:00,184,119.75
2018-01-27 06:59:00,186,114.97
2018-01-27 07:14:00,209,115.02
2018-01-27 07:29:00,271,114.53
2018-01-27 07:44:00,291,113.65
2018-01-27 07:59:00,294,116.71
2018-01-27 08:14:00,320,116.18
2018-01-27 08:29:00,331,116.83
2018-01-27 08:44:00,305,117.97
2018-01-27 08:59:00,287,117.53
2018-01-27 09:14:00,331,117.87
2018-01-27 09:29:00,335,115.75
2018-01-27 09:44:00,330,115.7
2018-01-27 09:59:00,366,117.33
2018-01-27 10:14:00,360,115.08
2018-01-27 10:29:00,379,116.42
2018-01-27 10:44:00,368,113.86
2018-01-27 10:59:00,353,115.97
2018-01-27 11:14:00,418,113.77
2018-01-27 11:29:00,390,115.57
2018-01-27 11:44:00,386,115.62
2018-01-27 11:59:00,394,118.88
2018-01-27 12:14:00,348,119.13
2018-01-27 12:29:00,370,115.77
2018-01-27 12:44:00,359,120.07
2018-01-27 12:59:00,317,119.49
2018-01-27 13:14:00,345,116.52
2018-01-27 13:29:00,343,116.66
2018-01-27 13:44:00,344,114.43
2018-01-27 13:59:00,327,112.32
2018-01-27 14:14:00,327,111.23
2018-01-27 14:29:00,375,111.59
2018-01-27 14:44:00,315,111.23
2018-01-27 14:59:00,333,112.88
2018-01-27 15:14:00,312,112.06
2018-01-27 15:29:00,371,112.33
2018-01-27 15:44:00,368,110.61
2018-01-27 15:59:00,342,111.55
2018-01-27 16:14:00,347,111.32
2018-01-27 16:29:00,370,111.0
2018-01-27 16:44:00,399,111.39
2018-01-27 16:59:00,372,109.79
2018-01-27 17:14:00,358,110.72
2018-01-27 17:29:00,396,111.06
2018-01-27 17:44:00,454,108.99
2018-01-27 17:59:00,393,111.47
2018-01-27 18:14:00,370,110.94
2018-01-27 18:29:00,347,111.85
2018-01-27 18:44:00,295,113.76
2018-01-27 18:59:00,267,114.32
2018-01-27 19:14:00,225,114.3
2018-01-27 19:29:00,182,113.63
2018-01-27 19:44:00,205,115.09
2018-01-27 19:59:00,179,114.62
2018-01-27 20:14:00,162,114.98
2018-01-27 20:29:00,140,116.46
2018-01-27 20:44:00,121,114.23
2018-01-27 20:59:00,116,113.16
2018-01-27 21:14:00,77,112.62
2018-01-27 21:29:00,112,113.86
2018-01-27 21:44:00,90,112.14
2018-01-27 21:59:00,88,113.85
2018-01-27 22:14:00,95,113.9
2018-01-27 22:29:00,111,113.48
2018-01-27 22:44:00,89,115.13
2018-01-27 22:59:00,95,113.95
2018-01-27 23:14:00,68,113.31
2018-01-27 23:29:00,62,112.41
2018-01-27 23:44:00,51,104.98
2018-01-27 23:59:00,63,112.27
2018-01-28 00:14:00,56,115.17
2018-01-28 00:29:00,44,115.41
2018-01-28 00:44:00,33,110.67
2018-01-28 00:59:00,35,116.38
2018-01-28 01:14:00,19,119.98
2018-01-28 01:29:00,17,116.86
2018-01-28 01:44:00,19,116.25
2018-01-28 01:59:00,12,111.25
2018-01-28 02:14:00,23,121.18
2018-01-28 02:29:00,22,115.17
2018-01-28 02:44:00,14,117.39
2018-01-28 02:59:00,19,117.86
2018-01-28 03:14:00,26,119.28
2018-01-28 03:29:00,18,114.49
2018-01-28 03:44:00,21,116.85
2018-01-28 03:59:00,34,116.79
2018-01-28 04:14:00,17,111.63
2018-01-28 04:29:00,27,114.15
2018-01-28 04:44:00,27,119.52
2018-01-28 04:59:00,34,116.01
2018-01-28 05:14:00,41,110.49
2018-01-28 05:29:00,41,113.36
2018-01-28 05:44:00,65,112.05
2018-01-28 05:59:00,71,111.62
2018-01-28 06:14:00,78,114.1
2018-01-28 06:29:00,88,113.64
2018-01-28 06:44:00,84,115.12
2018-01-28 06:59:00,99,112.92
2018-01-28 07:14:00,110,115.12
2018-01-28 07:29:00,159,114.03
2018-01-28 07:44:00,135,115.4
2018-01-28 07:59:00,146,116.73
2018-01-28 08:14:00,162,119.41
2018-01-28 08:29:00,157,117.89
2018-01-28 08:44:00,212,117.98
2018-01-28 08:59:00,197,117.69
2018-01-28 09:14:00,223,118.69
2018-01-28 09:29:00,265,117.08
2018-01-28 09:44:00,302,118.04
2018-01-28 09:59:00,319,118.04
2018-01-28 10:14:00,307,119.04
2018-01-28 10:29:00,352,116.79
2018-01-28 10:44:00,357,117.13
2018-01-28 10:59:00,389,119.47
2018-01-28 11:14:00,374,117.07
2018-01-28 11:29:00,405,116.96
2018-01-28 11:44:00,383,117.36
2018-01-28 11:59:00,383,118.01
2018-01-28 12:14:00,392,116.1
2018-01-28 12:29:00,407,116.71
2018-01-28 12:44:00,400,117.67
2018-01-28 12:59:00,362,117.01
2018-01-28 13:14:00,344,118.12
2018-01-28 13:29:00,377,116.22
2018-01-28 13:44:00,409,117.35
2018-01-28 13:59:00,403,117.78
2018-01-28 14:14:00,395,119.18
2018-01-28 14:29:00,378,117.29
2018-01-28 14:44:00,420,117.98
2018-01-28 14:59:00,404,118.0
2018-01-28 15:14:00,514,116.8
2018-01-28 15:29:00,449,116.94
2018-01-28 15:44:00,515,118.2
2018-01-28 15:59:00,530,116.24
2018-01-28 16:14:00,523,115.46
2018-01-28 16:29:00,502,116.17
2018-01-28 16:44:00,547,115.55
2018-01-28 16:59:00,519,114.94
2018-01-28 17:14:00,498,111.25
2018-01-28 17:29:00,455,110.79
2018-01-28 17:44:00,429,112.22
2018-01-28 17:59:00,472,110.3
2018-01-28 18:14:00,370,113.68
2018-01-28 18:29:00,407,112.73
2018-01-28 18:44:00,358,113.2
2018-01-28 18:59:00,340,114.22
2018-01-28 19:14:00,317,115.64
2018-01-28 19:29:00,310,117.51
2018-01-28 19:44:00,271,116.13
2018-01-28 19:59:00,237,114.03
2018-01-28 20:14:00,178,115.58
2018-01-28 20:29:00,192,114.86
2018-01-28 20:44:00,137,115.84
2018-01-28 20:59:00,138,114.32
2018-01-28 21:14:00,170,116.97
2018-01-28 21:29:00,125,115.42
2018-01-28 21:44:00,112,115.63
2018-01-28 21:59:00,111,114.77
2018-01-28 22:14:00,81,112.12
2018-01-28 22:29:00,82,110.96
2018-01-28 22:44:00,71,115.3
2018-01-28 22:59:00,40,114.95
2018-01-28 23:14:00,35,116.65
2018-01-28 23:29:00,37,114.87
2018-01-28 23:44:00,38,118.17
2018-01-28 23:59:00,17,108.29
2018-01-29 00:14:00,24,109.67
2018-01-29 00:29:00,19,107.63
2018-01-29 00:44:00,16,115.47
2018-01-29 00:59:00,7,116.0
2018-01-29 01:14:00,13,107.04
2018-01-29 01:29:00,13,113.8
2018-01-29 01:44:00,10,116.5
2018-01-29 01:59:00,10,112.06
2018-01-29 02:14:00,19,112.19
2018-01-29 02:29:00,17,113.86
2018-01-29 02:44:00,16,107.94
2018-01-29 02:59:00,17,109.22
2018-01-29 03:14:00,24,116.87
2018-01-29 03:29:00,12,108.46
2018-01-29 03:44:00,31,114.25
2018-01-29 03:59:00,40,112.46
2018-01-29 04:14:00,52,111.02
2018-01-29 04:29:00,67,116.57
2018-01-29 04:44:00,75,114.2
2018-01-29 04:59:00,106,117.0
2018-01-29 05:14:00,161,117.28
2018-01-29 05:29:00,253,118.94
2018-01-29 05:44:00,418,116.43
2018-01-29 05:59:00,509,114.45
2018-01-29 06:14:00,620,111.05
2018-01-29 06:29:00,733,107.83
2018-01-29 06:44:00,874,98.62
2018-01-29 06:59:00,814,99.3
2018-01-29 07:14:00,873,98.53
2018-01-29 07:29:00,849,95.53
2018-01-29 07:44:00,895,97.27
2018-01-29 07:59:00,848,68.81
2018-01-29 08:14:00,798,82.73
2018-01-29 08:29:00,755,58.09
2018-01-29 08:44:00,605,110.18
2018-01-29 08:59:00,505,112.44
2018-01-29 09:14:00,455,65.93
2018-01-29 09:29:00,420,111.86
2018-01-29 09:44:00,410,113.52
2018-01-29 09:59:00,349,114.6
2018-01-29 10:14:00,348,112.99
2018-01-29 10:29:00,356,111.87
2018-01-29 10:44:00,337,112.54
2018-01-29 10:59:00,311,113.63
2018-01-29 11:14:00,345,113.6
2018-01-29 11:29:00,311,112.89
2018-01-29 11:44:00,310,112.52
2018-01-29 11:59:00,297,108.63
2018-01-29 12:14:00,349,112.06
2018-01-29 12:29:00,269,114.5
2018-01-29 12:44:00,306,114.02
2018-01-29 12:59:00,284,114.2
2018-01-29 13:14:00,318,113.21
2018-01-29 13:29:00,290,113.7
2018-01-29 13:44:00,316,112.93
2018-01-29 13:59:00,282,116.27
2018-01-29 14:14:00,301,115.72
2018-01-29 14:29:00,324,114.0
2018-01-29 14:44:00,292,114.95
2018-01-29 14:59:00,313,111.76
2018-01-29 15:14:00,366,110.92
2018-01-29 15:29:00,303,112.76
2018-01-29 15:44:00,320,112.41
2018-01-29 15:59:00,312,115.8
2018-01-29 16:14:00,355,114.98
2018-01-29 16:29:00,380,115.38
2018-01-29 16:44:00,340,116.78
2018-01-29 16:59:00,360,113.91
2018-01-29 17:14:00,378,112.17
2018-01-29 17:29:00,395,110.76
2018-01-29 17:44:00,383,111.54
2018-01-29 17:59:00,383,110.8
2018-01-29 18:14:00,329,112.9
2018-01-29 18:29:00,281,115.43
2018-01-29 18:44:00,266,114.66
2018-01-29 18:59:00,253,114.5
2018-01-29 19:14:00,202,115.29
2018-01-29 19:29:00,173,113.08
2018-01-29 19:44:00,175,115.08
2018-01-29 19:59:00,161,115.44
2018-01-29 20:14:00,129,114.59
2018-01-29 20:29:00,132,115.18
2018-01-29 20:44:00,93,112.42
2018-01-29 20:59:00,101,114.94
2018-01-29 21:14:00,92,110.54
2018-01-29 21:29:00,93,108.39
2018-01-29 21:44:00,96,112.35
2018-01-29 21:59:00,100,112.89
2018-01-29 22:14:00,68,110.39
2018-01-29 22:29:00,102,110.68
2018-01-29 22:44:00,71,110.39
2018-01-29 22:59:00,32,109.46
2018-01-29 23:14:00,48,107.7
2018-01-29 23:29:00,36,108.88
2018-01-29 23:44:00,25,112.32
2018-01-29 23:59:00,18,110.61
