Timestamp,TMUSite5509-2 - Speed Value,TMUSite5509-2 - Total Carriageway Flow
2018-01-23 22:14:00,116.2,98
2018-01-23 22:29:00,111.8,94
2018-01-23 22:44:00,113.78,86
2018-01-23 22:59:00,113.2,56
2018-01-23 23:14:00,111.14,35
2018-01-23 23:29:00,113.34,37
2018-01-23 23:44:00,114.05,22
2018-01-23 23:59:00,105.29,21
2018-01-24 00:14:00,112.69,19
2018-01-24 00:29:00,106.92,9
2018-01-24 00:44:00,106.0,13
2018-01-24 00:59:00,122.02,13
2018-01-24 01:14:00,111.95,10
2018-01-24 01:29:00,107.22,14
2018-01-24 01:44:00,105.77,15
2018-01-24 01:59:00,103.9,12
2018-01-24 02:14:00,108.81,15
2018-01-24 02:29:00,110.13,8
2018-01-24 02:44:00,107.76,12
2018-01-24 02:59:00,111.49,12
2018-01-24 03:14:00,111.44,6
2018-01-24 03:29:00,109.07,17
2018-01-24 03:44:00,112.73,23
2018-01-24 03:59:00,109.91,37
2018-01-24 04:14:00,109.39,43
2018-01-24 04:29:00,115.61,49
2018-01-24 04:44:00,109.88,53
2018-01-24 04:59:00,110.43,98
2018-01-24 05:14:00,113.77,138
2018-01-24 05:29:00,116.14,216
2018-01-24 05:44:00,113.14,372
2018-01-24 05:59:00,111.68,435
2018-01-24 06:14:00,108.13,584
2018-01-24 06:29:00,99.36,686
2018-01-24 06:44:00,97.21,780
2018-01-24 06:59:00,91.87,831
2018-01-24 07:14:00,91.98,852
2018-01-24 07:29:00,95.4,798
2018-01-24 07:44:00,96.21,835
2018-01-24 07:59:00,95.34,801
2018-01-24 08:14:00,93.28,754
2018-01-24 08:29:00,36.52,616
2018-01-24 08:44:00,52.62,644
2018-01-24 08:59:00,102.48,623
2018-01-24 09:14:00,105.45,543
2018-01-24 09:29:00,110.88,467
2018-01-24 09:44:00,109.88,468
2018-01-24 09:59:00,111.64,371
2018-01-24 10:14:00,110.94,333
2018-01-24 10:29:00,109.19,356
2018-01-24 10:44:00,110.59,285
2018-01-24 10:59:00,111.91,305
2018-01-24 11:14:00,109.32,312
2018-01-24 11:29:00,109.8,326
2018-01-24 11:44:00,109.01,312
2018-01-24 11:59:00,108.44,342
2018-01-24 12:14:00,112.41,259
2018-01-24 12:29:00,110.14,258
2018-01-24 12:44:00,108.04,291
2018-01-24 12:59:00,109.13,295
2018-01-24 13:14:00,106.36,310
2018-01-24 13:29:00,108.54,323
2018-01-24 13:44:00,110.02,335
2018-01-24 13:59:00,109.24,299
2018-01-24 14:14:00,108.56,357
2018-01-24 14:29:00,110.71,315
2018-01-24 14:44:00,107.4,344
2018-01-24 14:59:00,107.21,298
2018-01-24 15:14:00,108.71,339
2018-01-24 15:29:00,108.25,365
2018-01-24 15:44:00,108.05,345
2018-01-24 15:59:00,106.93,363
2018-01-24 16:14:00,109.34,388
2018-01-24 16:29:00,109.95,351
2018-01-24 16:44:00,107.5,400
2018-01-24 16:59:00,109.15,379
2018-01-24 17:14:00,109.07,344
2018-01-24 17:29:00,108.89,349
2018-01-24 17:44:00,109.07,403
2018-01-24 17:59:00,109.57,404
2018-01-24 18:14:00,111.89,367
2018-01-24 18:29:00,113.2,319
2018-01-24 18:44:00,115.03,244
2018-01-24 18:59:00,111.46,243
2018-01-24 19:14:00,110.83,203
2018-01-24 19:29:00,110.5,203
2018-01-24 19:44:00,109.73,186
2018-01-24 19:59:00,113.03,136
2018-01-24 20:14:00,109.94,127
2018-01-24 20:29:00,103.63,111
2018-01-24 20:44:00,107.8,115
2018-01-24 20:59:00,108.6,110
2018-01-24 21:14:00,111.07,112
2018-01-24 21:29:00,110.07,97
2018-01-24 21:44:00,113.84,111
2018-01-24 21:59:00,115.84,121
2018-01-24 22:14:00,110.84,84
2018-01-24 22:29:00,109.48,102
2018-01-24 22:44:00,113.68,68
2018-01-24 22:59:00,112.17,52
2018-01-24 23:14:00,114.02,48
2018-01-24 23:29:00,108.87,28
2018-01-24 23:44:00,107.87,28
2018-01-24 23:59:00,113.01,26
2018-01-25 00:14:00,104.21,16
2018-01-25 00:29:00,107.99,17
2018-01-25 00:44:00,117.14,15
2018-01-25 00:59:00,109.4,7
2018-01-25 01:14:00,108.55,12
2018-01-25 01:29:00,100.44,9
2018-01-25 01:44:00,112.53,8
2018-01-25 01:59:00,112.1,22
2018-01-25 02:14:00,102.01,12
2018-01-25 02:29:00,102.27,9
2018-01-25 02:44:00,117.3,8
2018-01-25 02:59:00,103.26,15
2018-01-25 03:14:00,115.52,12
2018-01-25 03:29:00,108.97,21
2018-01-25 03:44:00,113.36,23
2018-01-25 03:59:00,112.14,31
2018-01-25 04:14:00,109.72,38
2018-01-25 04:29:00,111.63,56
2018-01-25 04:44:00,116.93,48
2018-01-25 04:59:00,114.53,93
2018-01-25 05:14:00,114.93,147
2018-01-25 05:29:00,117.18,229
2018-01-25 05:44:00,114.41,330
2018-01-25 05:59:00,115.66,466
2018-01-25 06:14:00,113.41,569
2018-01-25 06:29:00,106.62,739
2018-01-25 06:44:00,99.7,816
2018-01-25 06:59:00,99.39,868
2018-01-25 07:14:00,98.39,935
2018-01-25 07:29:00,99.9,832
2018-01-25 07:44:00,98.26,893
2018-01-25 07:59:00,101.85,849
2018-01-25 08:14:00,105.12,777
2018-01-25 08:29:00,105.85,733
2018-01-25 08:44:00,110.13,651
2018-01-25 08:59:00,111.52,556
2018-01-25 09:14:00,110.32,531
2018-01-25 09:29:00,111.05,513
2018-01-25 09:44:00,111.0,444
2018-01-25 09:59:00,111.09,423
2018-01-25 10:14:00,111.16,377
2018-01-25 10:29:00,111.51,369
2018-01-25 10:44:00,112.06,330
2018-01-25 10:59:00,111.57,359
2018-01-25 11:14:00,113.24,331
2018-01-25 11:29:00,113.65,315
2018-01-25 11:44:00,112.04,299
2018-01-25 11:59:00,111.77,263
2018-01-25 12:14:00,114.1,295
2018-01-25 12:29:00,112.47,308
2018-01-25 12:44:00,114.09,325
2018-01-25 12:59:00,112.36,345
2018-01-25 13:14:00,113.78,323
2018-01-25 13:29:00,114.16,341
2018-01-25 13:44:00,114.5,314
2018-01-25 13:59:00,113.91,346
2018-01-25 14:14:00,112.21,363
2018-01-25 14:29:00,113.8,360
2018-01-25 14:44:00,112.71,329
2018-01-25 14:59:00,112.28,353
2018-01-25 15:14:00,114.29,357
2018-01-25 15:29:00,113.34,389
2018-01-25 15:44:00,116.5,355
2018-01-25 15:59:00,115.01,352
2018-01-25 16:14:00,114.17,410
2018-01-25 16:29:00,115.16,405
2018-01-25 16:44:00,114.51,402
2018-01-25 16:59:00,113.21,372
2018-01-25 17:14:00,113.68,376
2018-01-25 17:29:00,111.25,394
2018-01-25 17:44:00,112.42,386
2018-01-25 17:59:00,111.76,367
2018-01-25 18:14:00,114.47,337
2018-01-25 18:29:00,113.0,433
2018-01-25 18:44:00,113.61,340
2018-01-25 18:59:00,113.52,289
2018-01-25 19:14:00,113.8,245
2018-01-25 19:29:00,114.33,189
2018-01-25 19:44:00,111.93,205
2018-01-25 19:59:00,114.84,156
2018-01-25 20:14:00,112.24,141
2018-01-25 20:29:00,113.33,144
2018-01-25 20:44:00,114.65,122
2018-01-25 20:59:00,111.63,100
2018-01-25 21:14:00,114.35,113
2018-01-25 21:29:00,112.05,95
2018-01-25 21:44:00,111.4,130
2018-01-25 21:59:00,114.93,116
2018-01-25 22:14:00,111.85,99
2018-01-25 22:29:00,109.52,94
2018-01-25 22:44:00,113.1,85
2018-01-25 22:59:00,119.88,56
2018-01-25 23:14:00,110.77,43
2018-01-25 23:29:00,110.67,33
2018-01-25 23:44:00,109.95,45
2018-01-25 23:59:00,109.04,22
2018-01-26 00:14:00,116.76,33
2018-01-26 00:29:00,108.53,19
2018-01-26 00:44:00,107.82,13
2018-01-26 00:59:00,107.53,20
2018-01-26 01:14:00,108.04,16
2018-01-26 01:29:00,109.72,13
2018-01-26 01:44:00,104.38,13
2018-01-26 01:59:00,110.15,22
2018-01-26 02:14:00,108.14,18
2018-01-26 02:29:00,114.98,11
2018-01-26 02:44:00,110.78,16
2018-01-26 02:59:00,104.87,19
2018-01-26 03:14:00,115.78,18
2018-01-26 03:29:00,110.43,19
2018-01-26 03:44:00,114.09,27
2018-01-26 03:59:00,109.8,32
2018-01-26 04:14:00,111.37,32
2018-01-26 04:29:00,117.06,48
2018-01-26 04:44:00,114.32,36
2018-01-26 04:59:00,115.77,84
2018-01-26 05:14:00,115.42,108
2018-01-26 05:29:00,116.77,174
2018-01-26 05:44:00,116.36,294
2018-01-26 05:59:00,117.1,370
2018-01-26 06:14:00,115.74,467
2018-01-26 06:29:00,111.23,609
2018-01-26 06:44:00,103.92,732
2018-01-26 06:59:00,102.54,801
2018-01-26 07:14:00,101.63,797
2018-01-26 07:29:00,100.51,815
2018-01-26 07:44:00,105.66,787
2018-01-26 07:59:00,108.26,745
2018-01-26 08:14:00,107.51,709
2018-01-26 08:29:00,104.29,698
2018-01-26 08:44:00,103.43,624
2018-01-26 08:59:00,108.03,534
2018-01-26 09:14:00,108.16,518
2018-01-26 09:29:00,112.53,430
2018-01-26 09:44:00,114.22,410
2018-01-26 09:59:00,113.02,401
2018-01-26 10:14:00,113.5,403
2018-01-26 10:29:00,114.37,361
2018-01-26 10:44:00,111.47,333
2018-01-26 10:59:00,112.49,347
2018-01-26 11:14:00,111.81,365
2018-01-26 11:29:00,113.11,320
2018-01-26 11:44:00,113.65,348
2018-01-26 11:59:00,113.32,341
2018-01-26 12:14:00,114.11,371
2018-01-26 12:29:00,114.24,375
2018-01-26 12:44:00,111.15,400
2018-01-26 12:59:00,112.75,335
2018-01-26 13:14:00,113.92,347
2018-01-26 13:29:00,115.49,354
2018-01-26 13:44:00,114.81,367
2018-01-26 13:59:00,114.22,411
2018-01-26 14:14:00,115.47,430
2018-01-26 14:29:00,114.47,456
2018-01-26 14:44:00,115.78,398
2018-01-26 14:59:00,113.63,424
2018-01-26 15:14:00,115.23,408
2018-01-26 15:29:00,114.94,408
2018-01-26 15:44:00,115.94,386
2018-01-26 15:59:00,115.5,465
2018-01-26 16:14:00,114.79,480
2018-01-26 16:29:00,115.03,434
2018-01-26 16:44:00,116.16,417
2018-01-26 16:59:00,115.33,455
2018-01-26 17:14:00,112.81,418
2018-01-26 17:29:00,113.91,367
2018-01-26 17:44:00,113.37,384
2018-01-26 17:59:00,113.26,336
2018-01-26 18:14:00,114.9,325
2018-01-26 18:29:00,114.47,319
2018-01-26 18:44:00,115.11,296
2018-01-26 18:59:00,115.01,267
2018-01-26 19:14:00,116.14,262
2018-01-26 19:29:00,113.73,268
2018-01-26 19:44:00,116.16,190
2018-01-26 19:59:00,115.11,208
2018-01-26 20:14:00,112.94,186
2018-01-26 20:29:00,116.17,128
2018-01-26 20:44:00,114.17,149
2018-01-26 20:59:00,114.08,122
2018-01-26 21:14:00,111.43,108
2018-01-26 21:29:00,115.96,103
2018-01-26 21:44:00,116.36,124
2018-01-26 21:59:00,114.23,110
2018-01-26 22:14:00,116.52,98
2018-01-26 22:29:00,116.22,81
2018-01-26 22:44:00,113.27,77
2018-01-26 22:59:00,113.55,70
2018-01-26 23:14:00,116.95,69
2018-01-26 23:29:00,115.82,66
2018-01-26 23:44:00,117.73,66
2018-01-26 23:59:00,109.7,33
2018-01-27 00:14:00,111.15,33
2018-01-27 00:29:00,117.51,45
2018-01-27 00:44:00,111.37,24
2018-01-27 00:59:00,115.71,26
2018-01-27 01:14:00,121.23,11
2018-01-27 01:29:00,117.69,14
2018-01-27 01:44:00,115.49,17
2018-01-27 01:59:00,111.3,12
2018-01-27 02:14:00,106.63,14
2018-01-27 02:29:00,121.8,20
2018-01-27 02:44:00,108.06,21
2018-01-27 02:59:00,120.78,14
2018-01-27 03:14:00,117.8,21
2018-01-27 03:29:00,113.73,12
2018-01-27 03:44:00,111.42,20
2018-01-27 03:59:00,117.93,18
2018-01-27 04:14:00,114.55,36
2018-01-27 04:29:00,109.38,23
2018-01-27 04:44:00,114.8,32
2018-01-27 04:59:00,118.98,42
2018-01-27 05:14:00,114.96,64
2018-01-27 05:29:00,114.88,67
2018-01-27 05:44:00,114.6,92
2018-01-27 05:59:00,118.42,106
2018-01-27 06:14:00,118.92,139
2018-01-27 06:29:00,116.96,152
2018-01-27 06:44:00,119.75,184
2018-01-27 06:59:00,114.97,186
2018-01-27 07:14:00,115.02,209
2018-01-27 07:29:00,114.53,271
2018-01-27 07:44:00,113.65,291
2018-01-27 07:59:00,116.71,294
2018-01-27 08:14:00,116.18,320
2018-01-27 08:29:00,116.83,331
2018-01-27 08:44:00,117.97,305
2018-01-27 08:59:00,117.53,287
2018-01-27 09:14:00,117.87,331
2018-01-27 09:29:00,115.75,335
2018-01-27 09:44:00,115.7,330
2018-01-27 09:59:00,117.33,366
2018-01-27 10:14:00,115.08,360
2018-01-27 10:29:00,116.42,379
2018-01-27 10:44:00,113.86,368
2018-01-27 10:59:00,115.97,353
2018-01-27 11:14:00,113.77,418
2018-01-27 11:29:00,115.57,390
2018-01-27 11:44:00,115.62,386
2018-01-27 11:59:00,118.88,394
2018-01-27 12:14:00,119.13,348
2018-01-27 12:29:00,115.77,370
2018-01-27 12:44:00,120.07,359
2018-01-27 12:59:00,119.49,317
2018-01-27 13:14:00,116.52,345
2018-01-27 13:29:00,116.66,343
2018-01-27 13:44:00,114.43,344
2018-01-27 13:59:00,112.32,327
2018-01-27 14:14:00,111.23,327
2018-01-27 14:29:00,111.59,375
2018-01-27 14:44:00,111.23,315
2018-01-27 14:59:00,112.88,333
2018-01-27 15:14:00,112.06,312
2018-01-27 15:29:00,112.33,371
2018-01-27 15:44:00,110.61,368
2018-01-27 15:59:00,111.55,342
2018-01-27 16:14:00,111.32,347
2018-01-27 16:29:00,111.0,370
2018-01-27 16:44:00,111.39,399
2018-01-27 16:59:00,109.79,372
2018-01-27 17:14:00,110.72,358
2018-01-27 17:29:00,111.06,396
2018-01-27 17:44:00,108.99,454
2018-01-27 17:59:00,111.47,393
2018-01-27 18:14:00,110.94,370
2018-01-27 18:29:00,111.85,347
2018-01-27 18:44:00,113.76,295
2018-01-27 18:59:00,114.32,267
2018-01-27 19:14:00,114.3,225
2018-01-27 19:29:00,113.63,182
2018-01-27 19:44:00,115.09,205
2018-01-27 19:59:00,114.62,179
2018-01-27 20:14:00,114.98,162
2018-01-27 20:29:00,116.46,140
2018-01-27 20:44:00,114.23,121
2018-01-27 20:59:00,113.16,116
2018-01-27 21:14:00,112.62,77
2018-01-27 21:29:00,113.86,112
2018-01-27 21:44:00,112.14,90
2018-01-27 21:59:00,113.85,88
2018-01-27 22:14:00,113.9,95
2018-01-27 22:29:00,113.48,111
2018-01-27 22:44:00,115.13,89
2018-01-27 22:59:00,113.95,95
2018-01-27 23:14:00,113.31,68
2018-01-27 23:29:00,112.41,62
2018-01-27 23:44:00,104.98,51
2018-01-27 23:59:00,112.27,63
2018-01-28 00:14:00,115.17,56
2018-01-28 00:29:00,115.41,44
2018-01-28 00:44:00,110.67,33
2018-01-28 00:59:00,116.38,35
2018-01-28 01:14:00,119.98,19
2018-01-28 01:29:00,116.86,17
2018-01-28 01:44:00,116.25,19
2018-01-28 01:59:00,111.25,12
2018-01-28 02:14:00,121.18,23
2018-01-28 02:29:00,115.17,22
2018-01-28 02:44:00,117.39,14
2018-01-28 02:59:00,117.86,19
2018-01-28 03:14:00,119.28,26
2018-01-28 03:29:00,114.49,18
2018-01-28 03:44:00,116.85,21
2018-01-28 03:59:00,116.79,34
2018-01-28 04:14:00,111.63,17
2018-01-28 04:29:00,114.15,27
2018-01-28 04:44:00,119.52,27
2018-01-28 04:59:00,116.01,34
2018-01-28 05:14:00,110.49,41
2018-01-28 05:29:00,113.36,41
2018-01-28 05:44:00,112.05,65
2018-01-28 05:59:00,111.62,71
2018-01-28 06:14:00,114.1,78
2018-01-28 06:29:00,113.64,88
2018-01-28 06:44:00,115.12,84
2018-01-28 06:59:00,112.92,99
2018-01-28 07:14:00,115.12,110
2018-01-28 07:29:00,114.03,159
2018-01-28 07:44:00,115.4,135
2018-01-28 07:59:00,116.73,146
2018-01-28 08:14:00,119.41,162
2018-01-28 08:29:00,117.89,157
2018-01-28 08:44:00,117.98,212
2018-01-28 08:59:00,117.69,197
2018-01-28 09:14:00,118.69,223
2018-01-28 09:29:00,117.08,265
2018-01-28 09:44:00,118.04,302
2018-01-28 09:59:00,118.04,319
2018-01-28 10:14:00,119.04,307
2018-01-28 10:29:00,116.79,352
2018-01-28 10:44:00,117.13,357
2018-01-28 10:59:00,119.47,389
2018-01-28 11:14:00,117.07,374
2018-01-28 11:29:00,116.96,405
2018-01-28 11:44:00,117.36,383
2018-01-28 11:59:00,118.01,383
2018-01-28 12:14:00,116.1,392
2018-01-28 12:29:00,116.71,407
2018-01-28 12:44:00,117.67,400
2018-01-28 12:59:00,117.01,362
2018-01-28 13:14:00,118.12,344
2018-01-28 13:29:00,116.22,377
2018-01-28 13:44:00,117.35,409
2018-01-28 13:59:00,117.78,403
2018-01-28 14:14:00,119.18,395
2018-01-28 14:29:00,117.29,378
2018-01-28 14:44:00,117.98,420
2018-01-28 14:59:00,118.0,404
2018-01-28 15:14:00,116.8,514
2018-01-28 15:29:00,116.94,449
2018-01-28 15:44:00,118.2,515
2018-01-28 15:59:00,116.24,530
2018-01-28 16:14:00,115.46,523
2018-01-28 16:29:00,116.17,502
2018-01-28 16:44:00,115.55,547
2018-01-28 16:59:00,114.94,519
2018-01-28 17:14:00,111.25,498
2018-01-28 17:29:00,110.79,455
2018-01-28 17:44:00,112.22,429
2018-01-28 17:59:00,110.3,472
2018-01-28 18:14:00,113.68,370
2018-01-28 18:29:00,112.73,407
2018-01-28 18:44:00,113.2,358
2018-01-28 18:59:00,114.22,340
2018-01-28 19:14:00,115.64,317
2018-01-28 19:29:00,117.51,310
2018-01-28 19:44:00,116.13,271
2018-01-28 19:59:00,114.03,237
2018-01-28 20:14:00,115.58,178
2018-01-28 20:29:00,114.86,192
2018-01-28 20:44:00,115.84,137
2018-01-28 20:59:00,114.32,138
2018-01-28 21:14:00,116.97,170
2018-01-28 21:29:00,115.42,125
2018-01-28 21:44:00,115.63,112
2018-01-28 21:59:00,114.77,111
2018-01-28 22:14:00,112.12,81
2018-01-28 22:29:00,110.96,82
2018-01-28 22:44:00,115.3,71
2018-01-28 22:59:00,114.95,40
2018-01-28 23:14:00,116.65,35
2018-01-28 23:29:00,114.87,37
2018-01-28 23:44:00,118.17,38
2018-01-28 23:59:00,108.29,17
2018-01-29 00:14:00,109.67,24
2018-01-29 00:29:00,107.63,19
2018-01-29 00:44:00,115.47,16
2018-01-29 00:59:00,116.0,7
2018-01-29 01:14:00,107.04,13
2018-01-29 01:29:00,113.8,13
2018-01-29 01:44:00,116.5,10
2018-01-29 01:59:00,112.06,10
2018-01-29 02:14:00,112.19,19
2018-01-29 02:29:00,113.86,17
2018-01-29 02:44:00,107.94,16
2018-01-29 02:59:00,109.22,17
2018-01-29 03:14:00,116.87,24
2018-01-29 03:29:00,108.46,12
2018-01-29 03:44:00,114.25,31
2018-01-29 03:59:00,112.46,40
2018-01-29 04:14:00,111.02,52
2018-01-29 04:29:00,116.57,67
2018-01-29 04:44:00,114.2,75
2018-01-29 04:59:00,117.0,106
2018-01-29 05:14:00,117.28,161
2018-01-29 05:29:00,118.94,253
2018-01-29 05:44:00,116.43,418
2018-01-29 05:59:00,114.45,509
2018-01-29 06:14:00,111.05,620
2018-01-29 06:29:00,107.83,733
2018-01-29 06:44:00,98.62,874
2018-01-29 06:59:00,99.3,814
2018-01-29 07:14:00,98.53,873
2018-01-29 07:29:00,95.53,849
2018-01-29 07:44:00,97.27,895
2018-01-29 07:59:00,68.81,848
2018-01-29 08:14:00,82.73,798
2018-01-29 08:29:00,58.09,755
2018-01-29 08:44:00,110.18,605
2018-01-29 08:59:00,112.44,505
2018-01-29 09:14:00,65.93,455
2018-01-29 09:29:00,111.86,420
2018-01-29 09:44:00,113.52,410
2018-01-29 09:59:00,114.6,349
2018-01-29 10:14:00,112.99,348
2018-01-29 10:29:00,111.87,356
2018-01-29 10:44:00,112.54,337
2018-01-29 10:59:00,113.63,311
2018-01-29 11:14:00,113.6,345
2018-01-29 11:29:00,112.89,311
2018-01-29 11:44:00,112.52,310
2018-01-29 11:59:00,108.63,297
2018-01-29 12:14:00,112.06,349
2018-01-29 12:29:00,114.5,269
2018-01-29 12:44:00,114.02,306
2018-01-29 12:59:00,114.2,284
2018-01-29 13:14:00,113.21,318
2018-01-29 13:29:00,113.7,290
2018-01-29 13:44:00,112.93,316
2018-01-29 13:59:00,116.27,282
2018-01-29 14:14:00,115.72,301
2018-01-29 14:29:00,114.0,324
2018-01-29 14:44:00,114.95,292
2018-01-29 14:59:00,111.76,313
2018-01-29 15:14:00,110.92,366
2018-01-29 15:29:00,112.76,303
2018-01-29 15:44:00,112.41,320
2018-01-29 15:59:00,115.8,312
2018-01-29 16:14:00,114.98,355
2018-01-29 16:29:00,115.38,380
2018-01-29 16:44:00,116.78,340
2018-01-29 16:59:00,113.91,360
2018-01-29 17:14:00,112.17,378
2018-01-29 17:29:00,110.76,395
2018-01-29 17:44:00,111.54,383
2018-01-29 17:59:00,110.8,383
2018-01-29 18:14:00,112.9,329
2018-01-29 18:29:00,115.43,281
2018-01-29 18:44:00,114.66,266
2018-01-29 18:59:00,114.5,253
2018-01-29 19:14:00,115.29,202
2018-01-29 19:29:00,113.08,173
2018-01-29 19:44:00,115.08,175
2018-01-29 19:59:00,115.44,161
2018-01-29 20:14:00,114.59,129
2018-01-29 20:29:00,115.18,132
2018-01-29 20:44:00,112.42,93
2018-01-29 20:59:00,114.94,101
2018-01-29 21:14:00,110.54,92
2018-01-29 21:29:00,108.39,93
2018-01-29 21:44:00,112.35,96
2018-01-29 21:59:00,112.89,100
2018-01-29 22:14:00,110.39,68
2018-01-29 22:29:00,110.68,102
2018-01-29 22:44:00,110.39,71
2018-01-29 22:59:00,109.46,32
2018-01-29 23:14:00,107.7,48
2018-01-29 23:29:00,108.88,36
2018-01-29 23:44:00,112.32,25
2018-01-29 23:59:00,110.61,18
2018-01-30 00:14:00,110.46,29
2018-01-30 00:29:00,112.08,10
2018-01-30 00:44:00,110.99,7
2018-01-30 00:59:00,103.99,12
2018-01-30 01:14:00,107.7,8
2018-01-30 01:29:00,110.54,12
2018-01-30 01:44:00,110.35,11
2018-01-30 01:59:00,108.9,11
2018-01-30 02:14:00,108.03,13
2018-01-30 02:29:00,111.99,18
2018-01-30 02:44:00,113.28,8
2018-01-30 02:59:00,107.56,13
2018-01-30 03:14:00,99.7,19
2018-01-30 03:29:00,104.15,16
2018-01-30 03:44:00,105.99,15
2018-01-30 03:59:00,108.37,27
2018-01-30 04:14:00,114.08,29
2018-01-30 04:29:00,113.05,45
2018-01-30 04:44:00,113.11,57
2018-01-30 04:59:00,113.54,76
2018-01-30 05:14:00,115.93,142
2018-01-30 05:29:00,118.01,198
2018-01-30 05:44:00,117.77,349
2018-01-30 05:59:00,114.84,438
2018-01-30 06:14:00,113.57,567
2018-01-30 06:29:00,110.05,637
2018-01-30 06:44:00,108.77,650
2018-01-30 06:59:00,106.82,675
2018-01-30 07:14:00,102.65,761
2018-01-30 07:29:00,98.0,798
2018-01-30 07:44:00,98.36,858
2018-01-30 07:59:00,100.46,882
2018-01-30 08:14:00,103.31,812
2018-01-30 08:29:00,100.44,793
2018-01-30 08:44:00,41.23,621
2018-01-30 08:59:00,104.08,440
2018-01-30 09:14:00,113.36,274
2018-01-30 09:29:00,112.21,235
2018-01-30 09:44:00,112.55,269
2018-01-30 09:59:00,112.63,236
2018-01-30 10:14:00,111.98,243
2018-01-30 10:29:00,113.75,230
2018-01-30 10:44:00,107.28,397
2018-01-30 10:59:00,103.72,474
2018-01-30 11:14:00,110.99,291
2018-01-30 11:29:00,113.49,285
2018-01-30 11:44:00,112.36,290
2018-01-30 11:59:00,110.6,274
2018-01-30 12:14:00,110.55,303
2018-01-30 12:29:00,111.28,283
2018-01-30 12:44:00,110.59,265
2018-01-30 12:59:00,111.23,292
2018-01-30 13:14:00,110.42,329
2018-01-30 13:29:00,109.33,266
2018-01-30 13:44:00,110.23,305
2018-01-30 13:59:00,109.7,298
2018-01-30 14:14:00,110.9,360
2018-01-30 14:29:00,111.44,300
2018-01-30 14:44:00,112.24,340
2018-01-30 14:59:00,113.32,296
2018-01-30 15:14:00,113.18,386
2018-01-30 15:29:00,113.89,345
2018-01-30 15:44:00,113.37,364
2018-01-30 15:59:00,115.93,337
2018-01-30 16:14:00,113.72,367
2018-01-30 16:29:00,115.18,390
2018-01-30 16:44:00,115.98,368
2018-01-30 16:59:00,113.73,389
2018-01-30 17:14:00,113.19,425
2018-01-30 17:29:00,112.3,386
2018-01-30 17:44:00,112.01,386
2018-01-30 17:59:00,110.98,381
2018-01-30 18:14:00,110.46,324
2018-01-30 18:29:00,112.72,335
2018-01-30 18:44:00,112.44,284
2018-01-30 18:59:00,113.15,240
2018-01-30 19:14:00,110.85,201
2018-01-30 19:29:00,111.81,185
2018-01-30 19:44:00,111.26,185
2018-01-30 19:59:00,108.76,157
2018-01-30 20:14:00,108.33,134
2018-01-30 20:29:00,109.31,135
2018-01-30 20:44:00,108.65,114
2018-01-30 20:59:00,112.33,108
2018-01-30 21:14:00,109.56,94
2018-01-30 21:29:00,109.03,78
2018-01-30 21:44:00,110.36,97
2018-01-30 21:59:00,114.05,82
2018-01-30 22:14:00,112.82,98
2018-01-30 22:29:00,108.79,111
2018-01-30 22:44:00,113.06,84
2018-01-30 22:59:00,106.52,43
2018-01-30 23:14:00,105.22,43
2018-01-30 23:29:00,116.63,31
2018-01-30 23:44:00,106.78,32
2018-01-30 23:59:00,111.28,22
2018-01-31 00:14:00,107.24,18
2018-01-31 00:29:00,105.94,16
2018-01-31 00:44:00,98.95,5
2018-01-31 00:59:00,103.95,14
2018-01-31 01:14:00,112.98,9
2018-01-31 01:29:00,103.5,16
2018-01-31 01:44:00,108.16,10
2018-01-31 01:59:00,113.38,12
2018-01-31 02:14:00,106.01,15
2018-01-31 02:29:00,111.05,15
2018-01-31 02:44:00,113.69,6
2018-01-31 02:59:00,107.4,13
2018-01-31 03:14:00,114.75,12
2018-01-31 03:29:00,109.96,17
2018-01-31 03:44:00,111.94,24
2018-01-31 03:59:00,109.94,41
2018-01-31 04:14:00,110.75,33
2018-01-31 04:29:00,114.64,58
2018-01-31 04:44:00,109.2,59
2018-01-31 04:59:00,115.65,95
2018-01-31 05:14:00,114.7,148
2018-01-31 05:29:00,115.93,230
2018-01-31 05:44:00,116.92,328
2018-01-31 05:59:00,113.98,476
2018-01-31 06:14:00,108.56,595
2018-01-31 06:29:00,101.33,750
2018-01-31 06:44:00,98.6,797
2018-01-31 06:59:00,94.97,825
2018-01-31 07:14:00,92.29,821
2018-01-31 07:29:00,94.22,820
2018-01-31 07:44:00,93.82,881
2018-01-31 07:59:00,98.32,853
2018-01-31 08:14:00,101.19,807
2018-01-31 08:29:00,67.82,720
2018-01-31 08:44:00,109.76,608
2018-01-31 08:59:00,110.91,543
2018-01-31 09:14:00,111.58,426
2018-01-31 09:29:00,111.45,478
2018-01-31 09:44:00,111.44,377
2018-01-31 09:59:00,112.64,377
2018-01-31 10:14:00,112.49,337
2018-01-31 10:29:00,113.36,358
2018-01-31 10:44:00,112.68,321
2018-01-31 10:59:00,111.28,279
2018-01-31 11:14:00,113.31,310
2018-01-31 11:29:00,111.9,288
2018-01-31 11:44:00,113.52,317
2018-01-31 11:59:00,112.76,287
2018-01-31 12:14:00,110.94,298
2018-01-31 12:29:00,111.52,347
2018-01-31 12:44:00,113.29,295
2018-01-31 12:59:00,112.45,304
2018-01-31 13:14:00,111.29,318
2018-01-31 13:29:00,112.64,323
